production_id,date_key,product_id,facility_id,quantity_produced,defective_units,defect_rate_pct,batch_number
8932,115,11,7,5628,155,2.75,PROD-2024248278
8933,1089,9,7,7720,176,2.28,PROD-2025441245
8934,308,20,6,5559,86,1.55,PROD-2025170982
8935,5,6,2,378,4,1.06,PROD-2025319134
8936,411,3,2,8424,111,1.32,PROD-2023375794
8937,550,1,5,4766,88,1.85,PROD-2023444356
8938,1013,1,7,1687,27,1.6,PROD-2023623326
8939,945,17,8,4116,77,1.87,PROD-2025364568
8940,891,16,3,5662,70,1.24,PROD-2025297788
8941,48,21,8,7716,227,2.94,PROD-2025216361
8942,78,9,5,9348,166,1.78,PROD-2024908972
8943,577,19,7,8859,141,1.59,PROD-2023778612
8944,107,20,4,1864,44,2.36,PROD-2025407972
8945,263,15,2,6073,114,1.88,PROD-2025152728
8946,344,5,2,8965,236,2.63,PROD-2025435127
8947,438,17,7,5792,99,1.71,PROD-2025920091
8948,62,9,1,8943,177,1.98,PROD-2024179859
8949,465,5,5,6328,166,2.62,PROD-2024140850
8950,877,22,1,1597,38,2.38,PROD-2024761015
8951,773,21,6,5746,117,2.04,PROD-2025790833
8952,98,3,5,4601,49,1.06,PROD-2024259436
8953,57,11,2,4416,93,2.11,PROD-2024223438
8954,221,14,6,2746,38,1.38,PROD-2025632543
8955,51,6,2,9420,113,1.2,PROD-2025156565
8956,819,20,2,7862,86,1.09,PROD-2024412263
8957,279,8,4,8460,134,1.58,PROD-2025152763
8958,150,17,5,7043,116,1.65,PROD-2025494429
8959,328,3,3,1330,20,1.5,PROD-2024998314
8960,572,7,8,5895,107,1.82,PROD-2025403128
8961,336,5,8,4902,94,1.92,PROD-2025814220
8962,102,20,7,1480,27,1.82,PROD-2023717146
8963,83,15,7,6588,80,1.21,PROD-2024426550
8964,798,1,3,5285,54,1.02,PROD-2025264780
8965,919,21,2,2081,38,1.83,PROD-2025530169
8966,76,12,8,4038,54,1.34,PROD-2025652063
8967,447,12,8,8871,254,2.86,PROD-2024907214
8968,997,21,3,9748,256,2.63,PROD-2024961368
8969,1059,6,8,4958,69,1.39,PROD-2024501601
8970,471,4,7,3407,44,1.29,PROD-2024537340
8971,273,19,2,1546,21,1.36,PROD-2023260855
8972,911,17,6,3567,84,2.35,PROD-2025351094
8973,1003,15,5,6733,75,1.11,PROD-2025354480
8974,592,6,5,7184,142,1.98,PROD-2025864740
8975,995,22,4,695,7,1.01,PROD-2023970644
8976,190,13,5,7944,214,2.69,PROD-2025155108
8977,1057,1,7,4302,103,2.39,PROD-2024562566
8978,289,21,2,4803,73,1.52,PROD-2025595079
8979,630,6,2,1801,34,1.89,PROD-2025952398
8980,188,2,2,9893,271,2.74,PROD-2025663726
8981,799,18,5,1158,24,2.07,PROD-2025276825
8982,1003,6,4,9596,286,2.98,PROD-2025579032
8983,1042,1,1,5783,132,2.28,PROD-2025105714
8984,117,4,8,7472,112,1.5,PROD-2025522672
8985,98,4,3,406,10,2.46,PROD-2025878031
8986,895,18,4,4302,115,2.67,PROD-2025663002
8987,457,16,5,8269,107,1.29,PROD-2025903812
8988,628,11,2,9335,120,1.29,PROD-2024824561
8989,317,21,2,4215,75,1.78,PROD-2024428730
8990,266,19,2,2032,34,1.67,PROD-2025422656
8991,827,2,3,5811,99,1.7,PROD-2023961141
8992,528,15,1,2898,36,1.24,PROD-2025621611
8993,686,19,4,2502,38,1.52,PROD-2024486622
8994,535,1,8,5348,159,2.97,PROD-2023258200
8995,918,17,8,6172,167,2.71,PROD-2025524039
8996,185,6,1,3591,43,1.2,PROD-2023575353
8997,847,20,4,2991,88,2.94,PROD-2025128939
8998,848,2,3,3559,79,2.22,PROD-2025832434
8999,279,11,4,6098,155,2.54,PROD-2025447771
9000,118,4,3,8357,96,1.15,PROD-2025682075
9001,514,5,2,8165,209,2.56,PROD-2023322795
9002,810,6,3,6130,113,1.84,PROD-2024679722
9003,116,8,6,1242,26,2.09,PROD-2023633592
9004,464,4,5,8901,165,1.85,PROD-2024761524
9005,897,20,7,5233,127,2.43,PROD-2025500604
9006,222,14,4,8737,135,1.55,PROD-2025778406
9007,755,2,6,7606,158,2.08,PROD-2024499953
9008,375,14,8,3372,38,1.13,PROD-2025384295
9009,107,21,2,9963,265,2.66,PROD-2024263094
9010,531,6,6,2250,42,1.87,PROD-2025767380
9011,681,4,5,3090,82,2.65,PROD-2024713345
9012,592,7,1,9014,172,1.91,PROD-2024814492
9013,538,16,7,2810,47,1.67,PROD-2025754073
9014,483,7,4,1118,26,2.33,PROD-2023493275
9015,47,12,3,3152,34,1.08,PROD-2024954044
9016,418,2,5,4060,55,1.35,PROD-2024926929
9017,972,20,3,9784,200,2.04,PROD-2025583106
9018,1010,18,5,3907,113,2.89,PROD-2023216039
9019,359,20,2,2407,42,1.74,PROD-2025484466
9020,286,2,4,4227,111,2.63,PROD-2024637470
9021,877,3,1,5870,86,1.47,PROD-2023646158
9022,60,5,4,6970,182,2.61,PROD-2025623952
9023,328,17,6,8914,136,1.53,PROD-2023308659
9024,823,4,5,3189,54,1.69,PROD-2024964257
9025,525,3,7,7098,153,2.16,PROD-2024377115
9026,511,1,7,6818,140,2.05,PROD-2024477185
9027,146,17,3,6180,118,1.91,PROD-2025195307
9028,441,14,6,2091,51,2.44,PROD-2024830788
9029,673,6,6,1378,33,2.39,PROD-2024941882
9030,866,20,6,6591,87,1.32,PROD-2025779996
9031,1041,18,8,8509,251,2.95,PROD-2023958694
9032,867,18,1,6739,88,1.31,PROD-2025463748
9033,1016,2,3,758,22,2.9,PROD-2023468427
9034,729,20,2,1409,33,2.34,PROD-2024731839
9035,839,6,7,6749,150,2.22,PROD-2025686845
9036,939,4,5,3251,64,1.97,PROD-2025929873
9037,847,6,6,8167,227,2.78,PROD-2025967259
9038,614,19,4,3230,84,2.6,PROD-2023497676
9039,55,17,6,1741,45,2.58,PROD-2024544083
9040,678,5,5,2039,55,2.7,PROD-2025439453
9041,925,10,5,2402,52,2.16,PROD-2025162813
9042,724,18,4,6086,93,1.53,PROD-2024793876
9043,623,21,2,761,20,2.63,PROD-2024877433
9044,72,20,8,2765,38,1.37,PROD-2025732134
9045,338,21,3,3314,80,2.41,PROD-2025934993
9046,298,17,1,3869,59,1.52,PROD-2025768615
9047,846,14,8,4634,51,1.1,PROD-2025984231
9048,647,10,4,544,13,2.39,PROD-2023842163
9049,440,12,3,6640,70,1.05,PROD-2024915843
9050,244,10,5,4699,48,1.02,PROD-2024246568
9051,435,17,6,6441,184,2.86,PROD-2025809039
9052,859,6,1,1980,20,1.01,PROD-2024710924
9053,121,12,3,2707,30,1.11,PROD-2023609005
9054,349,1,8,3208,68,2.12,PROD-2025350972
9055,1040,5,6,5014,107,2.13,PROD-2025337701
9056,755,2,2,8212,214,2.61,PROD-2023563351
9057,859,3,3,1678,30,1.79,PROD-2024837256
9058,425,15,1,4104,115,2.8,PROD-2025418777
9059,917,11,6,9826,156,1.59,PROD-2024391392
9060,988,1,1,7115,209,2.94,PROD-2025592856
9061,207,13,6,5271,141,2.68,PROD-2025884747
9062,269,3,5,1606,33,2.05,PROD-2024449216
9063,1014,12,5,8032,103,1.28,PROD-2024668904
9064,10,20,5,1166,20,1.72,PROD-2025796895
9065,315,22,6,6787,163,2.4,PROD-2024548939
9066,1024,12,7,4493,68,1.51,PROD-2025729859
9067,241,14,6,1960,32,1.63,PROD-2023885541
9068,473,19,1,6504,130,2.0,PROD-2023293625
9069,743,12,8,7682,214,2.79,PROD-2023285671
9070,861,2,6,2485,42,1.69,PROD-2024606620
9071,339,7,3,5816,80,1.38,PROD-2023234809
9072,941,3,2,8400,97,1.15,PROD-2024164873
9073,455,6,4,9382,235,2.5,PROD-2024407858
9074,371,18,1,5819,165,2.84,PROD-2025618597
9075,829,11,4,3678,85,2.31,PROD-2025855163
9076,121,3,4,7535,160,2.12,PROD-2024465728
9077,1095,1,8,1176,19,1.62,PROD-2025134466
9078,32,10,7,1855,20,1.08,PROD-2025892710
9079,799,14,8,9766,133,1.36,PROD-2024419275
9080,322,3,1,5499,154,2.8,PROD-2024932436
9081,151,22,3,7718,193,2.5,PROD-2025565494
9082,174,16,8,8460,231,2.73,PROD-2024128866
9083,236,7,6,4850,91,1.88,PROD-2025267379
9084,1094,14,5,6128,136,2.22,PROD-2024267400
9085,979,21,5,8137,227,2.79,PROD-2025553481
9086,968,5,3,4518,79,1.75,PROD-2025906037
9087,185,5,1,2245,23,1.02,PROD-2023856211
9088,383,15,5,6661,150,2.25,PROD-2023535015
9089,289,17,4,5060,59,1.17,PROD-2025613703
9090,529,13,8,9352,256,2.74,PROD-2023206652
9091,196,3,1,8238,112,1.36,PROD-2023802613
9092,810,14,4,8887,105,1.18,PROD-2025100363
9093,202,13,6,8767,121,1.38,PROD-2025793299
9094,761,14,6,1626,26,1.6,PROD-2025557350
9095,1049,22,7,3718,95,2.56,PROD-2023922326
9096,760,22,3,5709,153,2.68,PROD-2024248585
9097,598,15,6,1916,35,1.83,PROD-2024487351
9098,352,17,7,2010,55,2.74,PROD-2025237211
9099,476,2,5,7144,189,2.65,PROD-2025611959
9100,383,10,3,9354,209,2.23,PROD-2025562705
9101,840,14,8,3946,83,2.1,PROD-2023471125
9102,32,5,7,7234,141,1.95,PROD-2024262659
9103,92,10,8,6258,130,2.08,PROD-2025805055
9104,331,8,8,3440,44,1.28,PROD-2023932682
9105,562,3,4,4846,84,1.73,PROD-2024533864
9106,743,7,1,9930,252,2.54,PROD-2025768976
9107,1034,11,4,9710,115,1.18,PROD-2025995508
9108,282,18,2,7882,192,2.44,PROD-2024513951
9109,607,20,6,1933,48,2.48,PROD-2024659114
9110,385,1,1,3480,91,2.61,PROD-2025148749
9111,242,5,8,1703,23,1.35,PROD-2025336889
9112,78,15,6,3961,47,1.19,PROD-2023438600
9113,13,13,6,4240,125,2.95,PROD-2023762350
9114,1087,1,6,8557,174,2.03,PROD-2025671722
9115,77,4,8,7045,151,2.14,PROD-2025484011
9116,959,5,6,313,3,0.96,PROD-2025175056
9117,683,20,6,3463,35,1.01,PROD-2025125070
9118,89,6,2,9657,211,2.18,PROD-2024141275
9119,312,1,7,9723,284,2.92,PROD-2025751852
9120,660,3,1,8552,164,1.92,PROD-2024437155
9121,964,15,8,4860,133,2.74,PROD-2024497929
9122,144,20,8,2492,72,2.89,PROD-2023567868
9123,386,11,8,9045,252,2.79,PROD-2025317186
9124,455,18,2,935,27,2.89,PROD-2023104872
9125,959,1,5,5600,69,1.23,PROD-2023260686
9126,25,1,6,9327,238,2.55,PROD-2025195847
9127,810,2,4,6641,78,1.17,PROD-2023573279
9128,393,11,4,4496,89,1.98,PROD-2025609742
9129,35,2,1,9859,268,2.72,PROD-2024244327
9130,855,22,8,3711,98,2.64,PROD-2024686576
9131,21,8,2,9804,179,1.83,PROD-2024880136
9132,1006,16,4,4748,61,1.28,PROD-2024586888
9133,378,20,6,8758,141,1.61,PROD-2024854584
9134,275,22,8,2335,49,2.1,PROD-2023947062
9135,87,12,7,6800,167,2.46,PROD-2025291967
9136,131,4,6,9819,284,2.89,PROD-2025869886
9137,105,4,6,7053,149,2.11,PROD-2023432228
9138,532,16,5,7806,113,1.45,PROD-2024950272
9139,1080,20,3,9830,101,1.03,PROD-2025849537
9140,460,18,3,9069,243,2.68,PROD-2024175187
9141,765,20,1,9154,229,2.5,PROD-2025994013
9142,768,21,2,9383,142,1.51,PROD-2024845860
9143,88,9,8,6249,177,2.83,PROD-2024260863
9144,860,11,3,5858,141,2.41,PROD-2025151415
9145,780,12,8,4593,91,1.98,PROD-2025515654
9146,628,20,8,7964,173,2.17,PROD-2024649817
9147,453,15,2,7722,142,1.84,PROD-2025168993
9148,744,2,3,2049,38,1.85,PROD-2025334552
9149,109,12,4,284,3,1.06,PROD-2025448146
9150,1072,21,6,3151,53,1.68,PROD-2025104454
9151,912,8,8,5804,142,2.45,PROD-2025943979
9152,443,3,4,6629,177,2.67,PROD-2025787440
9153,117,13,3,3353,45,1.34,PROD-2023799367
9154,397,7,2,4752,111,2.34,PROD-2025162662
9155,38,20,4,8899,202,2.27,PROD-2025527469
9156,552,10,7,2907,47,1.62,PROD-2025474222
9157,947,1,1,8278,113,1.37,PROD-2023255650
9158,355,16,2,9867,164,1.66,PROD-2023511872
9159,982,18,5,2159,55,2.55,PROD-2024621467
9160,1006,4,2,1441,31,2.15,PROD-2024506640
9161,60,9,2,6554,79,1.21,PROD-2024289087
9162,661,3,2,9820,168,1.71,PROD-2023226140
9163,711,13,7,5186,132,2.55,PROD-2025181923
9164,753,7,2,3702,98,2.65,PROD-2023240117
9165,598,15,6,5136,140,2.73,PROD-2024291175
9166,51,11,4,4794,62,1.29,PROD-2025491909
9167,14,14,3,5520,158,2.86,PROD-2025424805
9168,302,8,8,6185,170,2.75,PROD-2025204301
9169,955,21,4,7320,133,1.82,PROD-2025369097
9170,537,20,7,1053,11,1.04,PROD-2024704812
9171,566,1,6,4805,95,1.98,PROD-2025663990
9172,730,10,1,589,8,1.36,PROD-2023763612
9173,309,22,5,1558,26,1.67,PROD-2023723790
9174,905,7,8,423,7,1.65,PROD-2024248796
9175,796,21,2,3656,105,2.87,PROD-2025815308
9176,922,16,4,1539,31,2.01,PROD-2025230642
9177,1057,11,6,2531,37,1.46,PROD-2025294151
9178,637,18,1,8457,140,1.66,PROD-2024292262
9179,1000,3,7,717,9,1.26,PROD-2025889177
9180,346,2,2,222,4,1.8,PROD-2024138899
9181,201,18,5,2879,44,1.53,PROD-2023526181
9182,672,10,3,7276,75,1.03,PROD-2023241456
9183,565,10,7,1574,24,1.52,PROD-2025498335
9184,285,12,3,6445,180,2.79,PROD-2023915907
9185,1024,20,5,393,9,2.29,PROD-2025524487
9186,385,20,6,562,5,0.89,PROD-2025221934
9187,138,18,4,3582,75,2.09,PROD-2023215464
9188,455,15,8,9831,232,2.36,PROD-2024312855
9189,746,7,1,7528,142,1.89,PROD-2024920806
9190,551,6,6,7488,80,1.07,PROD-2024138487
9191,394,8,7,3420,56,1.64,PROD-2024686480
9192,525,9,3,6971,137,1.97,PROD-2024886295
9193,379,7,8,7143,159,2.23,PROD-2024501333
9194,788,1,5,2864,79,2.76,PROD-2025521382
9195,121,1,5,2931,78,2.66,PROD-2025420273
9196,17,6,2,2225,45,2.02,PROD-2024586552
9197,781,18,2,5951,176,2.96,PROD-2025978445
9198,65,11,6,8132,99,1.22,PROD-2025873910
9199,1001,19,5,7568,148,1.96,PROD-2024709800
9200,727,12,3,2694,45,1.67,PROD-2024510320
9201,609,6,5,5425,159,2.93,PROD-2024494056
9202,624,5,1,5870,172,2.93,PROD-2024941160
9203,372,5,2,1246,28,2.25,PROD-2023433262
9204,469,3,3,3633,96,2.64,PROD-2023212802
9205,929,5,3,755,9,1.19,PROD-2025200490
9206,800,10,6,8358,109,1.3,PROD-2024570171
9207,889,19,6,6208,172,2.77,PROD-2023847524
9208,962,8,7,3715,63,1.7,PROD-2024467028
9209,929,7,6,8659,217,2.51,PROD-2025496137
9210,600,12,3,3699,89,2.41,PROD-2025754014
9211,600,4,6,6202,167,2.69,PROD-2025446753
9212,723,5,5,6186,79,1.28,PROD-2024981502
9213,67,17,4,2797,43,1.54,PROD-2023222314
9214,29,13,7,5039,61,1.21,PROD-2024745364
9215,394,15,2,1250,13,1.04,PROD-2025447319
9216,829,11,4,7019,148,2.11,PROD-2024649278
9217,610,3,1,8319,183,2.2,PROD-2024643948
9218,165,16,8,1957,25,1.28,PROD-2025863006
9219,915,19,1,3296,75,2.28,PROD-2025285620
9220,45,2,2,852,20,2.35,PROD-2024946795
9221,103,5,4,8647,132,1.53,PROD-2024243972
9222,522,7,6,6451,185,2.87,PROD-2024689085
9223,1006,11,1,7712,151,1.96,PROD-2023527659
9224,723,3,8,8739,95,1.09,PROD-2023548131
9225,651,5,2,2261,23,1.02,PROD-2024828471
9226,889,10,1,7984,206,2.58,PROD-2023648400
9227,353,11,4,3044,59,1.94,PROD-2023893272
9228,305,19,7,2736,50,1.83,PROD-2023887648
9229,752,17,7,4634,116,2.5,PROD-2023919904
9230,121,3,3,5713,170,2.98,PROD-2025507495
9231,963,11,1,674,8,1.19,PROD-2025341087
9232,923,11,8,1778,48,2.7,PROD-2025315369
9233,492,20,4,876,23,2.63,PROD-2025752050
9234,602,5,8,3637,88,2.42,PROD-2023129427
9235,13,9,7,4346,93,2.14,PROD-2024718417
9236,162,15,7,4564,56,1.23,PROD-2024142979
9237,553,22,2,9331,163,1.75,PROD-2025457279
9238,11,21,8,1427,39,2.73,PROD-2025959081
9239,913,4,3,6793,118,1.74,PROD-2023850747
9240,563,21,3,8566,108,1.26,PROD-2023919588
9241,367,17,4,5981,165,2.76,PROD-2024653852
9242,477,14,3,6302,119,1.89,PROD-2024885912
9243,457,5,8,6596,131,1.99,PROD-2025852857
9244,809,14,5,6255,93,1.49,PROD-2024411542
9245,604,17,3,8747,121,1.38,PROD-2025303140
9246,861,18,5,5858,138,2.36,PROD-2024721534
9247,160,6,7,4795,84,1.75,PROD-2025216277
9248,822,13,6,5042,95,1.88,PROD-2024898045
9249,253,4,7,8520,137,1.61,PROD-2025226909
9250,134,17,3,1140,21,1.84,PROD-2024859204
9251,655,11,6,7311,174,2.38,PROD-2024799160
9252,530,2,5,3324,60,1.81,PROD-2024855833
9253,458,3,5,4792,106,2.21,PROD-2024918902
9254,242,21,4,2006,28,1.4,PROD-2025890251
9255,430,3,2,6844,188,2.75,PROD-2024940025
9256,437,9,5,8181,206,2.52,PROD-2024758491
9257,167,13,3,6273,152,2.42,PROD-2025253025
9258,79,11,2,6231,131,2.1,PROD-2025948491
9259,303,3,3,7205,188,2.61,PROD-2024665315
9260,661,15,3,5796,147,2.54,PROD-2024718604
9261,882,15,8,8211,239,2.91,PROD-2024580292
9262,147,4,6,4897,58,1.18,PROD-2024584397
9263,597,17,3,6940,83,1.2,PROD-2024613721
9264,1072,19,1,3111,47,1.51,PROD-2024207685
9265,760,5,2,9648,171,1.77,PROD-2024678132
9266,832,20,1,6223,174,2.8,PROD-2024709846
9267,118,14,7,3467,81,2.34,PROD-2023807465
9268,572,14,8,7405,120,1.62,PROD-2025179862
9269,585,14,4,1840,48,2.61,PROD-2025549011
9270,506,6,4,9450,137,1.45,PROD-2025971833
9271,154,13,6,1692,38,2.25,PROD-2024701417
9272,501,5,8,3396,50,1.47,PROD-2025313069
9273,303,6,4,781,14,1.79,PROD-2025196501
9274,517,6,8,1352,16,1.18,PROD-2025690049
9275,711,14,6,1564,46,2.94,PROD-2025695541
9276,1058,8,3,6209,125,2.01,PROD-2023224310
9277,882,1,7,5161,112,2.17,PROD-2025854638
9278,135,21,2,6221,148,2.38,PROD-2025128596
9279,24,11,5,5127,123,2.4,PROD-2025622722
9280,629,11,4,513,6,1.17,PROD-2024306330
9281,848,2,1,5540,137,2.47,PROD-2025295718
9282,261,13,4,3700,80,2.16,PROD-2024294062
9283,218,13,8,7081,208,2.94,PROD-2024209925
9284,421,5,4,8200,210,2.56,PROD-2025702561
9285,787,15,8,5005,91,1.82,PROD-2024496186
9286,932,1,8,3339,50,1.5,PROD-2025604972
9287,920,14,2,6302,174,2.76,PROD-2023945801
9288,216,10,7,9883,188,1.9,PROD-2024374522
9289,110,5,7,1817,31,1.71,PROD-2025855015
9290,337,20,2,5509,103,1.87,PROD-2023256162
9291,1089,21,6,2255,42,1.86,PROD-2025339225
9292,877,11,3,9136,232,2.54,PROD-2023579658
9293,889,15,7,8976,167,1.86,PROD-2024239764
9294,618,22,8,8341,149,1.79,PROD-2025329887
9295,325,17,4,1737,23,1.32,PROD-2024194859
9296,897,3,3,8257,203,2.46,PROD-2023676115
9297,18,17,4,5851,81,1.38,PROD-2025398919
9298,856,22,1,4449,114,2.56,PROD-2025653549
9299,882,4,5,4853,138,2.84,PROD-2024136189
9300,651,4,7,3792,91,2.4,PROD-2023829999
9301,606,12,4,8562,103,1.2,PROD-2025275247
9302,833,22,4,8025,86,1.07,PROD-2024470710
9303,1041,3,2,4057,60,1.48,PROD-2025906945
9304,1000,9,7,663,18,2.71,PROD-2025856200
9305,63,14,7,797,17,2.13,PROD-2025166998
9306,3,1,6,8928,209,2.34,PROD-2024111559
9307,187,2,2,886,12,1.35,PROD-2023518996
9308,174,4,1,5003,108,2.16,PROD-2025148853
9309,960,17,3,3617,97,2.68,PROD-2024456382
9310,244,5,6,273,4,1.47,PROD-2023361602
9311,1041,21,4,2675,48,1.79,PROD-2023751080
9312,706,5,5,2035,22,1.08,PROD-2025148536
9313,957,21,1,6838,106,1.55,PROD-2024147144
9314,747,7,6,8301,242,2.92,PROD-2023934865
9315,730,17,4,8169,111,1.36,PROD-2025869565
9316,425,13,1,292,3,1.03,PROD-2024282997
9317,663,11,2,5465,111,2.03,PROD-2024305045
9318,990,2,6,4075,60,1.47,PROD-2024532726
9319,994,6,3,5292,157,2.97,PROD-2024926184
9320,1000,15,8,5649,110,1.95,PROD-2023878512
9321,1084,21,8,6701,83,1.24,PROD-2024890423
9322,773,6,5,5102,147,2.88,PROD-2023489018
9323,113,5,4,392,9,2.3,PROD-2025277215
9324,366,21,4,1706,44,2.58,PROD-2023842402
9325,490,21,3,4234,119,2.81,PROD-2024523552
9326,312,11,7,2651,75,2.83,PROD-2024441472
9327,1011,4,2,594,15,2.53,PROD-2025696947
9328,882,1,2,9968,157,1.58,PROD-2024423644
9329,1068,1,5,6913,151,2.18,PROD-2025941535
9330,1009,15,7,5902,157,2.66,PROD-2024794054
9331,357,21,4,8820,109,1.24,PROD-2023509473
9332,379,15,6,5394,119,2.21,PROD-2024763837
9333,333,18,4,7147,142,1.99,PROD-2025989664
9334,999,5,8,2766,81,2.93,PROD-2024159286
9335,694,15,8,1545,41,2.65,PROD-2023748578
9336,283,4,6,8697,222,2.55,PROD-2025424557
9337,910,17,4,8949,173,1.93,PROD-2025415014
9338,582,3,6,3166,41,1.3,PROD-2025291777
9339,975,10,2,8444,119,1.41,PROD-2025416893
9340,104,17,2,1024,15,1.46,PROD-2024223061
9341,569,3,6,3656,42,1.15,PROD-2024470047
9342,149,19,7,8571,207,2.42,PROD-2024630920
9343,989,17,3,9501,96,1.01,PROD-2024497658
9344,1078,6,8,1145,12,1.05,PROD-2023532241
9345,991,3,5,5060,133,2.63,PROD-2024117143
9346,534,11,7,7775,229,2.95,PROD-2025897318
9347,910,12,6,405,8,1.98,PROD-2025405275
9348,1057,22,1,8221,135,1.64,PROD-2025652132
9349,694,6,5,8371,92,1.1,PROD-2024708883
9350,317,6,2,6628,132,1.99,PROD-2024492008
9351,890,15,5,5972,130,2.18,PROD-2024167593
9352,1020,15,5,1723,46,2.67,PROD-2024511950
9353,627,3,4,7189,175,2.43,PROD-2023294769
9354,468,13,4,5618,123,2.19,PROD-2025622076
9355,418,15,6,9042,241,2.67,PROD-2025182256
9356,223,5,8,4592,130,2.83,PROD-2024855090
9357,725,17,4,2590,59,2.28,PROD-2024573709
9358,190,1,7,6143,132,2.15,PROD-2025298598
9359,395,14,3,1864,23,1.23,PROD-2025154527
9360,87,14,1,3584,63,1.76,PROD-2025224860
9361,768,14,8,6151,157,2.55,PROD-2024960537
9362,118,2,7,8907,210,2.36,PROD-2025688665
9363,527,2,6,5239,123,2.35,PROD-2025792040
9364,214,6,8,2271,60,2.64,PROD-2025893528
9365,366,5,7,3668,50,1.36,PROD-2025857247
9366,848,6,8,6740,139,2.06,PROD-2025926099
9367,202,16,2,6622,176,2.66,PROD-2024545070
9368,1049,12,8,6692,148,2.21,PROD-2024433218
9369,204,20,4,3983,97,2.44,PROD-2023251352
9370,695,13,6,3373,94,2.79,PROD-2025491772
9371,915,8,1,4976,109,2.19,PROD-2024795209
9372,458,18,2,7849,199,2.54,PROD-2024597755
9373,270,1,4,3856,67,1.74,PROD-2024892667
9374,507,5,8,580,12,2.07,PROD-2025802305
9375,605,15,4,8052,172,2.14,PROD-2025178881
9376,893,17,2,1137,13,1.14,PROD-2025899822
9377,799,16,7,4302,106,2.46,PROD-2025303362
9378,192,10,6,7610,112,1.47,PROD-2025800213
9379,827,12,2,8681,202,2.33,PROD-2025153070
9380,503,10,1,2549,46,1.8,PROD-2024873554
9381,647,2,1,4073,89,2.19,PROD-2024284387
9382,664,13,8,3088,85,2.75,PROD-2025173050
9383,284,12,6,6796,192,2.83,PROD-2023776592
9384,555,13,5,9786,195,1.99,PROD-2023300560
9385,949,9,5,6676,184,2.76,PROD-2023484386
9386,558,16,6,3937,71,1.8,PROD-2024372190
9387,624,22,7,6264,65,1.04,PROD-2023307400
9388,1033,11,6,6348,70,1.1,PROD-2024821281
9389,408,12,8,4814,66,1.37,PROD-2025249906
9390,438,3,3,310,7,2.26,PROD-2024283283
9391,1052,20,7,9375,165,1.76,PROD-2024689859
9392,996,21,7,9966,216,2.17,PROD-2024607477
9393,211,7,7,1251,24,1.92,PROD-2025632428
9394,616,10,6,8767,183,2.09,PROD-2024977842
9395,1088,10,1,4020,100,2.49,PROD-2023964996
9396,715,2,6,1056,19,1.8,PROD-2025969762
9397,969,4,1,273,3,1.1,PROD-2024989752
9398,201,1,8,210,2,0.95,PROD-2025228471
9399,318,15,8,8404,152,1.81,PROD-2024880280
9400,701,5,6,1367,36,2.63,PROD-2023399626
9401,906,5,6,2374,24,1.01,PROD-2023234681
9402,136,13,7,3901,97,2.49,PROD-2024411853
9403,956,6,4,9772,184,1.88,PROD-2023265069
9404,874,14,2,2119,44,2.08,PROD-2023693657
9405,551,15,1,4011,84,2.09,PROD-2025165997
9406,676,18,3,5163,142,2.75,PROD-2024629533
9407,633,13,5,6024,87,1.44,PROD-2025726700
9408,727,16,3,9521,249,2.62,PROD-2023885940
9409,219,8,4,8954,136,1.52,PROD-2024340418
9410,567,13,5,4865,90,1.85,PROD-2024254520
9411,186,9,7,6929,119,1.72,PROD-2025723476
9412,423,6,5,6424,171,2.66,PROD-2025701387
9413,1069,22,3,3770,43,1.14,PROD-2025605745
9414,424,7,4,7643,150,1.96,PROD-2025804763
9415,799,15,6,6537,85,1.3,PROD-2023550892
9416,967,5,2,1781,40,2.25,PROD-2024586624
9417,1032,8,7,9730,202,2.08,PROD-2025255542
9418,1041,16,7,5332,98,1.84,PROD-2023283195
9419,1056,9,8,8131,180,2.21,PROD-2025416266
9420,1019,15,5,9621,197,2.05,PROD-2025484479
9421,910,18,2,6447,121,1.88,PROD-2025263430
9422,863,19,2,7216,119,1.65,PROD-2025927043
9423,773,7,6,1222,35,2.86,PROD-2025478771
9424,77,11,7,3792,72,1.9,PROD-2024797090
9425,1016,1,2,8920,137,1.54,PROD-2024935457
9426,298,14,6,656,9,1.37,PROD-2024810256
9427,791,10,2,7353,178,2.42,PROD-2024978901
9428,544,16,5,9991,119,1.19,PROD-2024609865
9429,589,18,2,2999,64,2.13,PROD-2024667553
9430,552,14,5,6808,125,1.84,PROD-2025922208
9431,161,12,7,3842,41,1.07,PROD-2024873997
9432,913,20,6,1974,35,1.77,PROD-2025398734
9433,745,1,8,4971,86,1.73,PROD-2025541882
9434,742,8,6,3083,39,1.27,PROD-2024773765
9435,166,5,1,6755,194,2.87,PROD-2024260392
9436,628,3,3,9650,196,2.03,PROD-2025655124
9437,52,21,4,2184,54,2.47,PROD-2025281443
9438,691,5,2,2512,72,2.87,PROD-2024693285
9439,803,12,2,9664,206,2.13,PROD-2025643954
9440,260,2,1,9384,145,1.55,PROD-2023273021
9441,984,1,8,5434,89,1.64,PROD-2024510999
9442,836,10,5,2952,72,2.44,PROD-2023613401
9443,1018,17,4,1426,41,2.88,PROD-2024572444
9444,14,6,6,2885,78,2.7,PROD-2025909523
9445,320,15,8,875,8,0.91,PROD-2025206463
9446,544,17,7,8454,246,2.91,PROD-2025763807
9447,802,8,6,9415,177,1.88,PROD-2024746150
