date_key,date,year,quarter,month,month_name,week,day,day_of_week,day_name,is_weekend
900,2025-06-18,2025,2,6,June,25,18,2,Wednesday,0
901,2025-06-19,2025,2,6,June,25,19,3,Thursday,0
902,2025-06-20,2025,2,6,June,25,20,4,Friday,0
903,2025-06-21,2025,2,6,June,25,21,5,Saturday,1
904,2025-06-22,2025,2,6,June,25,22,6,Sunday,1
905,2025-06-23,2025,2,6,June,26,23,0,Monday,0
906,2025-06-24,2025,2,6,June,26,24,1,Tuesday,0
907,2025-06-25,2025,2,6,June,26,25,2,Wednesday,0
908,2025-06-26,2025,2,6,June,26,26,3,Thursday,0
909,2025-06-27,2025,2,6,June,26,27,4,Friday,0
910,2025-06-28,2025,2,6,June,26,28,5,Saturday,1
911,2025-06-29,2025,2,6,June,26,29,6,Sunday,1
912,2025-06-30,2025,2,6,June,27,30,0,Monday,0
913,2025-07-01,2025,3,7,July,27,1,1,Tuesday,0
914,2025-07-02,2025,3,7,July,27,2,2,Wednesday,0
915,2025-07-03,2025,3,7,July,27,3,3,Thursday,0
916,2025-07-04,2025,3,7,July,27,4,4,Friday,0
917,2025-07-05,2025,3,7,July,27,5,5,Saturday,1
918,2025-07-06,2025,3,7,July,27,6,6,Sunday,1
919,2025-07-07,2025,3,7,July,28,7,0,Monday,0
920,2025-07-08,2025,3,7,July,28,8,1,Tuesday,0
921,2025-07-09,2025,3,7,July,28,9,2,Wednesday,0
922,2025-07-10,2025,3,7,July,28,10,3,Thursday,0
923,2025-07-11,2025,3,7,July,28,11,4,Friday,0
924,2025-07-12,2025,3,7,July,28,12,5,Saturday,1
925,2025-07-13,2025,3,7,July,28,13,6,Sunday,1
926,2025-07-14,2025,3,7,July,29,14,0,Monday,0
927,2025-07-15,2025,3,7,July,29,15,1,Tuesday,0
928,2025-07-16,2025,3,7,July,29,16,2,Wednesday,0
929,2025-07-17,2025,3,7,July,29,17,3,Thursday,0
930,2025-07-18,2025,3,7,July,29,18,4,Friday,0
931,2025-07-19,2025,3,7,July,29,19,5,Saturday,1
932,2025-07-20,2025,3,7,July,29,20,6,Sunday,1
933,2025-07-21,2025,3,7,July,30,21,0,Monday,0
934,2025-07-22,2025,3,7,July,30,22,1,Tuesday,0
935,2025-07-23,2025,3,7,July,30,23,2,Wednesday,0
936,2025-07-24,2025,3,7,July,30,24,3,Thursday,0
937,2025-07-25,2025,3,7,July,30,25,4,Friday,0
938,2025-07-26,2025,3,7,July,30,26,5,Saturday,1
939,2025-07-27,2025,3,7,July,30,27,6,Sunday,1
940,2025-07-28,2025,3,7,July,31,28,0,Monday,0
941,2025-07-29,2025,3,7,July,31,29,1,Tuesday,0
942,2025-07-30,2025,3,7,July,31,30,2,Wednesday,0
943,2025-07-31,2025,3,7,July,31,31,3,Thursday,0
944,2025-08-01,2025,3,8,August,31,1,4,Friday,0
945,2025-08-02,2025,3,8,August,31,2,5,Saturday,1
946,2025-08-03,2025,3,8,August,31,3,6,Sunday,1
947,2025-08-04,2025,3,8,August,32,4,0,Monday,0
948,2025-08-05,2025,3,8,August,32,5,1,Tuesday,0
949,2025-08-06,2025,3,8,August,32,6,2,Wednesday,0
950,2025-08-07,2025,3,8,August,32,7,3,Thursday,0
951,2025-08-08,2025,3,8,August,32,8,4,Friday,0
952,2025-08-09,2025,3,8,August,32,9,5,Saturday,1
953,2025-08-10,2025,3,8,August,32,10,6,Sunday,1
954,2025-08-11,2025,3,8,August,33,11,0,Monday,0
955,2025-08-12,2025,3,8,August,33,12,1,Tuesday,0
956,2025-08-13,2025,3,8,August,33,13,2,Wednesday,0
957,2025-08-14,2025,3,8,August,33,14,3,Thursday,0
958,2025-08-15,2025,3,8,August,33,15,4,Friday,0
959,2025-08-16,2025,3,8,August,33,16,5,Saturday,1
960,2025-08-17,2025,3,8,August,33,17,6,Sunday,1
961,2025-08-18,2025,3,8,August,34,18,0,Monday,0
962,2025-08-19,2025,3,8,August,34,19,1,Tuesday,0
963,2025-08-20,2025,3,8,August,34,20,2,Wednesday,0
964,2025-08-21,2025,3,8,August,34,21,3,Thursday,0
965,2025-08-22,2025,3,8,August,34,22,4,Friday,0
966,2025-08-23,2025,3,8,August,34,23,5,Saturday,1
967,2025-08-24,2025,3,8,August,34,24,6,Sunday,1
968,2025-08-25,2025,3,8,August,35,25,0,Monday,0
969,2025-08-26,2025,3,8,August,35,26,1,Tuesday,0
970,2025-08-27,2025,3,8,August,35,27,2,Wednesday,0
971,2025-08-28,2025,3,8,August,35,28,3,Thursday,0
972,2025-08-29,2025,3,8,August,35,29,4,Friday,0
973,2025-08-30,2025,3,8,August,35,30,5,Saturday,1
974,2025-08-31,2025,3,8,August,35,31,6,Sunday,1
975,2025-09-01,2025,3,9,September,36,1,0,Monday,0
976,2025-09-02,2025,3,9,September,36,2,1,Tuesday,0
977,2025-09-03,2025,3,9,September,36,3,2,Wednesday,0
978,2025-09-04,2025,3,9,September,36,4,3,Thursday,0
979,2025-09-05,2025,3,9,September,36,5,4,Friday,0
980,2025-09-06,2025,3,9,September,36,6,5,Saturday,1
981,2025-09-07,2025,3,9,September,36,7,6,Sunday,1
982,2025-09-08,2025,3,9,September,37,8,0,Monday,0
983,2025-09-09,2025,3,9,September,37,9,1,Tuesday,0
984,2025-09-10,2025,3,9,September,37,10,2,Wednesday,0
985,2025-09-11,2025,3,9,September,37,11,3,Thursday,0
986,2025-09-12,2025,3,9,September,37,12,4,Friday,0
987,2025-09-13,2025,3,9,September,37,13,5,Saturday,1
988,2025-09-14,2025,3,9,September,37,14,6,Sunday,1
989,2025-09-15,2025,3,9,September,38,15,0,Monday,0
990,2025-09-16,2025,3,9,September,38,16,1,Tuesday,0
991,2025-09-17,2025,3,9,September,38,17,2,Wednesday,0
992,2025-09-18,2025,3,9,September,38,18,3,Thursday,0
993,2025-09-19,2025,3,9,September,38,19,4,Friday,0
994,2025-09-20,2025,3,9,September,38,20,5,Saturday,1
995,2025-09-21,2025,3,9,September,38,21,6,Sunday,1
996,2025-09-22,2025,3,9,September,39,22,0,Monday,0
997,2025-09-23,2025,3,9,September,39,23,1,Tuesday,0
998,2025-09-24,2025,3,9,September,39,24,2,Wednesday,0
999,2025-09-25,2025,3,9,September,39,25,3,Thursday,0
1000,2025-09-26,2025,3,9,September,39,26,4,Friday,0
1001,2025-09-27,2025,3,9,September,39,27,5,Saturday,1
1002,2025-09-28,2025,3,9,September,39,28,6,Sunday,1
1003,2025-09-29,2025,3,9,September,40,29,0,Monday,0
1004,2025-09-30,2025,3,9,September,40,30,1,Tuesday,0
1005,2025-10-01,2025,4,10,October,40,1,2,Wednesday,0
1006,2025-10-02,2025,4,10,October,40,2,3,Thursday,0
1007,2025-10-03,2025,4,10,October,40,3,4,Friday,0
1008,2025-10-04,2025,4,10,October,40,4,5,Saturday,1
1009,2025-10-05,2025,4,10,October,40,5,6,Sunday,1
1010,2025-10-06,2025,4,10,October,41,6,0,Monday,0
1011,2025-10-07,2025,4,10,October,41,7,1,Tuesday,0
1012,2025-10-08,2025,4,10,October,41,8,2,Wednesday,0
1013,2025-10-09,2025,4,10,October,41,9,3,Thursday,0
1014,2025-10-10,2025,4,10,October,41,10,4,Friday,0
1015,2025-10-11,2025,4,10,October,41,11,5,Saturday,1
1016,2025-10-12,2025,4,10,October,41,12,6,Sunday,1
1017,2025-10-13,2025,4,10,October,42,13,0,Monday,0
1018,2025-10-14,2025,4,10,October,42,14,1,Tuesday,0
1019,2025-10-15,2025,4,10,October,42,15,2,Wednesday,0
1020,2025-10-16,2025,4,10,October,42,16,3,Thursday,0
1021,2025-10-17,2025,4,10,October,42,17,4,Friday,0
1022,2025-10-18,2025,4,10,October,42,18,5,Saturday,1
1023,2025-10-19,2025,4,10,October,42,19,6,Sunday,1
1024,2025-10-20,2025,4,10,October,43,20,0,Monday,0
1025,2025-10-21,2025,4,10,October,43,21,1,Tuesday,0
1026,2025-10-22,2025,4,10,October,43,22,2,Wednesday,0
1027,2025-10-23,2025,4,10,October,43,23,3,Thursday,0
1028,2025-10-24,2025,4,10,October,43,24,4,Friday,0
1029,2025-10-25,2025,4,10,October,43,25,5,Saturday,1
1030,2025-10-26,2025,4,10,October,43,26,6,Sunday,1
1031,2025-10-27,2025,4,10,October,44,27,0,Monday,0
1032,2025-10-28,2025,4,10,October,44,28,1,Tuesday,0
1033,2025-10-29,2025,4,10,October,44,29,2,Wednesday,0
1034,2025-10-30,2025,4,10,October,44,30,3,Thursday,0
1035,2025-10-31,2025,4,10,October,44,31,4,Friday,0
1036,2025-11-01,2025,4,11,November,44,1,5,Saturday,1
1037,2025-11-02,2025,4,11,November,44,2,6,Sunday,1
1038,2025-11-03,2025,4,11,November,45,3,0,Monday,0
1039,2025-11-04,2025,4,11,November,45,4,1,Tuesday,0
1040,2025-11-05,2025,4,11,November,45,5,2,Wednesday,0
1041,2025-11-06,2025,4,11,November,45,6,3,Thursday,0
1042,2025-11-07,2025,4,11,November,45,7,4,Friday,0
1043,2025-11-08,2025,4,11,November,45,8,5,Saturday,1
1044,2025-11-09,2025,4,11,November,45,9,6,Sunday,1
1045,2025-11-10,2025,4,11,November,46,10,0,Monday,0
1046,2025-11-11,2025,4,11,November,46,11,1,Tuesday,0
1047,2025-11-12,2025,4,11,November,46,12,2,Wednesday,0
1048,2025-11-13,2025,4,11,November,46,13,3,Thursday,0
1049,2025-11-14,2025,4,11,November,46,14,4,Friday,0
1050,2025-11-15,2025,4,11,November,46,15,5,Saturday,1
1051,2025-11-16,2025,4,11,November,46,16,6,Sunday,1
1052,2025-11-17,2025,4,11,November,47,17,0,Monday,0
1053,2025-11-18,2025,4,11,November,47,18,1,Tuesday,0
1054,2025-11-19,2025,4,11,November,47,19,2,Wednesday,0
1055,2025-11-20,2025,4,11,November,47,20,3,Thursday,0
1056,2025-11-21,2025,4,11,November,47,21,4,Friday,0
1057,2025-11-22,2025,4,11,November,47,22,5,Saturday,1
1058,2025-11-23,2025,4,11,November,47,23,6,Sunday,1
1059,2025-11-24,2025,4,11,November,48,24,0,Monday,0
1060,2025-11-25,2025,4,11,November,48,25,1,Tuesday,0
1061,2025-11-26,2025,4,11,November,48,26,2,Wednesday,0
1062,2025-11-27,2025,4,11,November,48,27,3,Thursday,0
1063,2025-11-28,2025,4,11,November,48,28,4,Friday,0
1064,2025-11-29,2025,4,11,November,48,29,5,Saturday,1
1065,2025-11-30,2025,4,11,November,48,30,6,Sunday,1
1066,2025-12-01,2025,4,12,December,49,1,0,Monday,0
1067,2025-12-02,2025,4,12,December,49,2,1,Tuesday,0
1068,2025-12-03,2025,4,12,December,49,3,2,Wednesday,0
1069,2025-12-04,2025,4,12,December,49,4,3,Thursday,0
1070,2025-12-05,2025,4,12,December,49,5,4,Friday,0
1071,2025-12-06,2025,4,12,December,49,6,5,Saturday,1
1072,2025-12-07,2025,4,12,December,49,7,6,Sunday,1
1073,2025-12-08,2025,4,12,December,50,8,0,Monday,0
1074,2025-12-09,2025,4,12,December,50,9,1,Tuesday,0
1075,2025-12-10,2025,4,12,December,50,10,2,Wednesday,0
1076,2025-12-11,2025,4,12,December,50,11,3,Thursday,0
1077,2025-12-12,2025,4,12,December,50,12,4,Friday,0
1078,2025-12-13,2025,4,12,December,50,13,5,Saturday,1
1079,2025-12-14,2025,4,12,December,50,14,6,Sunday,1
1080,2025-12-15,2025,4,12,December,51,15,0,Monday,0
1081,2025-12-16,2025,4,12,December,51,16,1,Tuesday,0
1082,2025-12-17,2025,4,12,December,51,17,2,Wednesday,0
1083,2025-12-18,2025,4,12,December,51,18,3,Thursday,0
1084,2025-12-19,2025,4,12,December,51,19,4,Friday,0
1085,2025-12-20,2025,4,12,December,51,20,5,Saturday,1
1086,2025-12-21,2025,4,12,December,51,21,6,Sunday,1
1087,2025-12-22,2025,4,12,December,52,22,0,Monday,0
1088,2025-12-23,2025,4,12,December,52,23,1,Tuesday,0
1089,2025-12-24,2025,4,12,December,52,24,2,Wednesday,0
1090,2025-12-25,2025,4,12,December,52,25,3,Thursday,0
1091,2025-12-26,2025,4,12,December,52,26,4,Friday,0
1092,2025-12-27,2025,4,12,December,52,27,5,Saturday,1
1093,2025-12-28,2025,4,12,December,52,28,6,Sunday,1
1094,2025-12-29,2025,4,12,December,1,29,0,Monday,0
1095,2025-12-30,2025,4,12,December,1,30,1,Tuesday,0
1096,2025-12-31,2025,4,12,December,1,31,2,Wednesday,0
