inventory_id,date_key,product_id,facility_id,stock_level,safety_stock_level,reorder_point
8537,542,10,4,4323,445,401
8538,503,8,5,1860,361,1069
8539,1049,1,1,1723,853,584
8540,298,14,4,3133,750,229
8541,440,12,4,2318,205,105
8542,128,5,5,2998,614,108
8543,78,7,1,2414,382,661
8544,439,7,3,3452,266,1400
8545,856,22,5,1291,394,705
8546,204,21,6,1397,664,521
8547,408,20,1,3788,752,353
8548,167,11,2,4744,495,761
8549,999,22,7,1944,239,465
8550,403,11,5,4841,516,1060
8551,728,12,8,2513,318,1082
8552,1045,4,8,4750,891,927
8553,797,5,1,3865,651,1129
8554,310,8,1,1081,56,1044
8555,250,5,8,2144,503,681
8556,281,14,6,4074,310,679
8557,1041,2,2,4402,100,485
8558,87,22,6,4258,92,564
8559,820,11,7,3133,569,1046
8560,561,14,6,2832,288,1144
8561,447,8,4,4131,537,727
8562,548,8,4,2367,648,355
8563,61,19,8,1289,81,293
8564,225,10,7,2557,667,649
8565,227,20,8,3731,870,740
8566,826,10,7,713,291,618
8567,835,10,8,4597,66,293
8568,1060,9,5,1764,667,360
8569,867,5,7,782,767,581
8570,177,3,1,2450,746,1355
8571,756,20,5,406,205,1048
8572,1048,6,1,4925,836,109
8573,1083,13,7,4309,762,1305
8574,695,21,2,3295,150,289
8575,266,10,4,4502,946,190
8576,527,15,3,2468,984,935
8577,17,17,2,636,324,662
8578,331,18,2,3812,662,855
8579,31,5,2,3384,921,630
8580,1074,7,8,1469,310,250
8581,230,8,8,504,631,616
8582,561,3,1,3907,768,859
8583,307,12,8,4642,970,694
8584,22,9,4,1444,218,1085
8585,538,11,7,4012,698,363
8586,767,22,8,1880,590,1468
8587,148,7,1,3388,911,275
8588,317,10,3,3264,337,462
8589,584,3,5,299,823,1487
8590,373,21,7,298,825,1156
8591,842,3,7,889,470,1065
8592,506,18,3,1571,613,834
8593,674,10,8,3433,888,1076
8594,1033,19,3,1915,741,1182
8595,227,1,3,3968,620,281
8596,493,12,5,821,481,1108
8597,75,15,1,3434,216,1220
8598,112,13,4,850,469,471
8599,102,1,3,2863,746,426
8600,797,15,7,3913,391,1285
8601,1065,17,5,4032,573,363
8602,193,8,7,2457,351,1112
8603,267,17,8,2706,856,990
8604,67,11,2,4120,262,1476
8605,31,18,8,1344,130,732
8606,862,22,6,3963,738,1098
8607,376,11,4,257,51,629
8608,1013,20,7,1609,641,1344
8609,337,13,2,1713,309,235
8610,636,12,4,2016,539,1409
8611,727,14,2,3064,393,1021
8612,833,20,5,2445,710,768
8613,962,13,1,2926,777,565
8614,186,9,3,263,776,136
8615,1019,4,8,2023,544,910
8616,718,2,6,246,336,1402
8617,145,1,4,1691,983,726
8618,904,18,5,4594,691,566
8619,468,5,4,2508,317,124
8620,695,5,8,471,535,640
8621,544,8,6,614,170,265
8622,29,4,4,2846,816,1303
8623,141,5,6,4613,203,1126
8624,594,14,6,4211,819,201
8625,169,21,6,813,110,1429
8626,492,22,3,4137,869,793
8627,339,9,7,564,408,758
8628,884,9,6,455,584,1376
8629,565,17,2,155,409,1126
8630,973,22,3,3022,115,1498
8631,178,10,5,3073,168,1491
8632,51,21,7,404,689,499
8633,183,12,7,3071,429,814
8634,408,2,2,1655,190,349
8635,253,15,7,3126,261,249
8636,701,6,5,158,840,931
8637,336,14,6,1191,632,697
8638,448,15,2,4083,334,791
8639,444,8,3,1885,161,700
8640,441,7,6,3117,266,315
8641,73,10,2,3411,657,895
8642,14,14,6,3407,937,1269
8643,510,21,2,3553,419,212
8644,566,6,2,803,548,695
8645,224,14,4,3850,125,1188
8646,732,9,4,1797,305,1444
8647,797,22,6,4530,934,288
8648,664,1,6,1530,520,129
8649,946,17,6,2847,121,1284
8650,275,3,8,1714,870,376
8651,1090,18,5,3734,352,430
8652,698,22,5,2561,801,1174
8653,804,1,4,375,892,1102
8654,638,14,7,1358,681,124
8655,42,7,2,3234,976,170
8656,36,18,5,4379,995,1404
8657,147,4,3,3167,555,1356
8658,544,13,7,613,710,1199
8659,212,11,8,1096,894,232
8660,378,10,4,1995,111,947
8661,333,20,5,4588,432,907
8662,325,8,1,4975,201,937
8663,863,20,6,2885,345,238
8664,62,2,1,188,819,652
8665,80,12,2,555,232,386
8666,913,19,2,4950,479,310
8667,761,14,1,349,576,1269
8668,680,2,5,2134,690,181
8669,648,11,2,4562,331,261
8670,304,11,5,4332,388,718
8671,169,18,6,1190,839,1276
8672,1047,10,7,3262,505,588
8673,1088,6,2,3354,840,455
8674,775,20,5,2359,198,379
8675,935,12,2,444,407,617
8676,251,10,1,520,383,457
8677,424,18,2,1851,382,990
8678,475,17,3,1419,850,1336
8679,1037,4,7,1775,206,458
8680,917,4,4,1109,183,801
8681,710,2,8,4763,80,916
8682,154,19,5,4246,616,234
8683,75,15,5,2435,593,394
8684,328,10,5,3317,770,1210
8685,671,3,3,316,139,896
8686,1083,11,3,4862,402,522
8687,224,13,8,3692,55,581
8688,360,13,8,4921,212,715
8689,1003,7,2,667,765,1283
8690,656,13,5,262,883,989
8691,426,19,8,3369,505,673
8692,658,11,2,1377,905,844
8693,150,1,1,104,370,202
8694,43,12,8,2305,272,1213
8695,722,19,3,4328,661,249
8696,240,8,4,4248,207,766
8697,648,19,8,1070,215,1233
8698,565,17,6,290,423,1484
8699,828,7,6,2303,907,975
8700,10,17,1,2545,776,1039
8701,778,6,8,3809,263,1284
8702,1021,22,1,4963,662,498
8703,346,18,4,4278,386,1271
8704,291,10,6,659,703,1265
8705,1013,9,8,2384,960,1155
8706,559,13,7,3707,778,596
8707,7,8,6,1651,589,850
8708,660,6,8,1256,435,869
8709,775,9,2,2884,300,966
8710,1046,14,4,982,143,1305
8711,701,2,7,1884,338,1121
8712,65,4,6,3748,759,656
8713,538,4,4,4502,969,526
8714,119,12,7,1037,188,1087
8715,1077,12,8,2055,417,1405
8716,421,10,7,859,519,547
8717,413,3,5,2217,318,1186
8718,340,3,7,4643,595,1217
8719,161,1,7,1782,759,658
8720,1036,21,4,4553,437,1097
8721,632,18,4,4601,456,872
8722,149,22,6,4362,824,1368
8723,675,13,5,463,778,293
8724,264,9,1,815,627,751
8725,389,13,7,4236,311,340
8726,755,8,7,2369,540,458
8727,187,6,6,738,961,1233
8728,593,21,4,4732,877,1243
8729,10,19,5,2308,54,494
8730,709,14,8,3954,760,897
8731,891,20,7,500,759,633
8732,171,5,3,3608,821,461
8733,233,5,5,3345,97,1145
8734,1093,8,5,1576,981,1170
8735,267,4,5,2263,944,681
8736,1093,6,6,144,86,1399
8737,780,22,2,4925,765,345
8738,1061,11,4,1281,620,1078
8739,983,13,2,1980,618,714
8740,1072,22,3,289,656,1468
8741,1061,15,3,1414,520,768
8742,29,18,5,2539,840,267
8743,688,6,1,649,763,703
8744,707,8,3,4515,367,1412
8745,691,4,6,244,213,601
8746,505,9,4,1373,82,1434
8747,468,15,7,2010,328,197
8748,678,6,5,3447,698,1125
8749,679,10,7,3638,141,1417
8750,1073,16,6,2002,452,156
8751,319,20,7,4407,985,536
8752,276,14,1,4108,166,412
8753,795,18,3,790,425,1361
8754,1027,20,7,4456,421,354
8755,457,7,8,988,981,1476
8756,513,22,6,3827,983,1088
8757,415,21,3,4160,769,402
8758,592,15,8,3570,781,1488
8759,484,22,4,3034,433,617
8760,250,5,4,2477,806,106
8761,89,19,4,4677,874,579
8762,1005,9,8,1532,436,679
8763,846,11,5,1630,566,715
8764,424,8,4,1994,383,1300
8765,210,3,7,1706,455,876
8766,76,10,3,2114,412,486
8767,842,19,3,3212,934,1255
8768,695,14,5,4087,983,835
8769,905,10,1,2064,759,142
8770,718,5,8,1797,279,1256
8771,409,21,3,1095,559,1140
8772,538,1,7,2827,423,1330
8773,343,10,1,4799,465,1182
8774,1031,2,1,4481,815,905
8775,388,15,4,750,563,1140
8776,813,15,7,4576,439,266
8777,276,6,1,2135,100,214
8778,743,12,4,3573,770,1013
8779,190,6,1,3295,182,1221
8780,1017,22,1,3543,750,171
8781,130,10,4,1170,242,313
8782,301,16,6,3914,496,319
8783,724,10,6,2925,589,1387
8784,686,9,5,581,384,451
8785,387,8,4,4280,455,1404
8786,795,10,5,4106,802,390
8787,1031,2,6,913,323,1295
8788,224,14,6,4756,388,1493
8789,172,7,5,2394,703,1241
8790,237,4,3,1385,651,998
8791,92,13,4,1180,605,561
8792,915,16,3,650,255,125
8793,551,21,6,1888,530,147
8794,582,1,4,3886,305,1477
8795,1,22,6,4169,241,182
8796,517,19,7,1781,490,813
8797,85,2,6,4163,513,1115
8798,221,7,6,1472,657,742
8799,416,9,7,3842,951,1072
8800,659,6,3,709,982,1285
8801,789,15,7,2975,990,1438
8802,869,4,3,3291,820,531
8803,638,11,8,852,456,1165
8804,207,4,6,498,298,660
8805,1060,17,2,1864,225,410
8806,626,2,2,105,96,940
8807,376,6,3,1042,935,1109
8808,367,5,5,4646,59,346
8809,310,3,8,1627,919,1017
8810,774,10,8,664,207,1092
8811,925,10,3,2986,869,1398
8812,803,3,8,1971,134,987
8813,843,20,5,2459,540,409
8814,481,9,7,4155,981,742
8815,650,22,6,4737,290,367
8816,992,7,7,4871,854,295
8817,337,2,7,635,363,1010
8818,97,4,7,3728,591,1447
8819,70,19,5,3977,360,483
8820,485,6,2,1322,762,1011
8821,1062,13,2,4278,290,152
8822,371,15,4,4205,814,1029
8823,965,20,7,2813,762,740
8824,35,22,2,1139,793,1465
8825,193,12,7,4228,724,419
8826,123,3,5,3516,512,923
8827,267,10,6,4558,574,744
8828,1010,12,1,2984,486,944
8829,888,3,3,3870,655,466
8830,271,3,6,625,85,416
8831,857,19,4,2238,163,614
8832,241,4,6,4987,594,1132
8833,361,19,5,3741,230,947
8834,287,1,3,1907,307,179
8835,114,10,5,562,963,1075
8836,876,20,7,968,313,767
8837,959,1,7,4919,355,135
8838,157,12,7,4488,305,584
8839,486,16,7,748,343,1472
8840,773,17,1,3442,636,529
8841,640,11,4,517,948,779
8842,553,6,5,1880,296,502
8843,40,22,2,876,188,1302
8844,153,6,7,3044,234,1286
8845,68,17,6,3713,242,904
8846,225,16,2,4022,628,397
8847,187,1,1,1276,228,404
8848,656,19,2,2467,382,1108
8849,756,5,7,4979,109,1134
8850,469,1,5,3909,548,1296
8851,932,17,3,1722,81,1249
8852,1045,20,2,2471,562,831
8853,256,21,4,3300,421,1269
8854,340,2,5,621,857,1159
8855,755,5,6,570,360,806
8856,830,12,7,2273,551,1012
8857,545,19,2,1636,931,923
8858,208,18,6,1482,264,1194
8859,485,15,8,1515,545,930
8860,864,8,1,1121,352,1127
8861,899,14,4,1860,466,289
8862,295,9,1,681,143,1388
8863,26,8,8,3724,53,446
8864,374,14,4,261,285,988
8865,422,15,7,2255,782,1083
8866,28,9,7,3522,375,241
8867,978,9,4,4184,784,304
8868,363,7,3,4287,696,1015
8869,356,10,2,389,904,850
8870,4,21,4,1607,468,464
8871,278,15,7,1334,502,1323
8872,1096,16,4,2103,65,1064
8873,14,21,6,2845,500,1050
8874,458,2,7,1749,394,1002
8875,211,12,3,3544,972,247
8876,303,12,3,1657,606,398
8877,870,21,5,184,434,1217
8878,863,8,4,3088,957,506
8879,458,18,6,2030,620,1490
8880,506,13,7,3370,959,716
8881,53,20,4,1732,61,314
8882,403,6,4,1204,529,1435
8883,547,21,3,2752,880,442
8884,734,18,5,4088,352,1252
8885,988,14,4,707,311,619
8886,963,11,1,4744,714,615
8887,23,5,1,4048,331,834
8888,767,22,5,2661,617,1337
8889,485,2,2,4604,234,428
8890,565,17,4,3980,519,812
8891,400,22,5,770,988,918
8892,281,17,1,4711,804,661
8893,380,18,8,4182,454,326
8894,25,6,7,4624,321,130
8895,356,7,4,2921,556,556
8896,379,18,7,374,283,850
8897,733,18,5,122,146,241
8898,290,15,1,1116,572,1352
8899,196,15,5,531,792,1397
8900,499,1,6,3420,975,850
8901,16,15,7,870,863,1094
8902,227,5,5,4925,492,270
8903,135,15,5,648,173,683
8904,601,9,4,2164,857,1354
8905,940,4,6,4061,363,691
8906,396,10,5,3466,723,928
8907,18,13,7,1157,600,1347
8908,309,11,4,1721,946,1481
8909,94,10,3,148,98,841
8910,631,20,2,1212,703,1195
8911,1072,8,3,1362,458,199
8912,331,19,3,4677,688,1473
8913,710,9,6,1658,346,704
8914,550,2,8,4115,609,226
8915,1070,13,4,2834,703,1194
8916,722,6,8,3845,127,109
8917,675,10,7,3566,347,691
8918,751,15,7,1574,274,863
8919,595,18,2,1607,533,794
8920,799,22,2,3689,314,1316
8921,487,14,1,1873,345,836
8922,594,3,4,1365,270,682
8923,178,22,7,2001,802,736
8924,1011,3,2,2704,162,1216
8925,203,8,6,3031,540,1104
8926,802,11,6,3463,132,523
8927,1070,9,8,3861,407,166
8928,543,19,1,3527,315,370
8929,551,17,6,4443,419,822
8930,953,17,5,1605,598,202
8931,644,10,6,883,892,234
8932,187,13,4,2868,87,387
8933,782,12,3,3388,780,1038
8934,247,4,5,1729,923,671
8935,559,16,5,644,150,716
8936,138,13,6,624,659,240
8937,1005,2,7,2286,218,1130
8938,879,1,8,2279,800,1470
8939,206,22,6,1109,809,1025
8940,1069,7,7,1076,325,391
8941,232,18,6,4301,240,531
8942,92,6,5,4378,131,575
8943,956,3,7,4479,520,257
8944,61,2,3,765,813,883
8945,1013,8,5,4244,478,533
8946,877,20,1,1558,737,907
8947,251,12,4,1092,226,427
8948,324,18,5,4108,543,1206
8949,661,4,4,4433,316,523
8950,1042,10,1,1350,978,550
8951,505,13,1,158,187,519
8952,487,6,4,996,846,932
8953,182,7,6,262,564,561
8954,120,20,3,4971,596,313
8955,598,12,1,1693,759,704
8956,656,4,4,4579,165,509
8957,487,14,3,2560,792,682
8958,341,13,7,3296,852,257
8959,691,5,4,3335,164,605
8960,1093,11,2,1698,833,1364
8961,305,9,8,1686,505,1263
8962,1085,10,4,4633,243,1285
8963,170,9,8,4492,719,394
8964,724,21,4,774,249,695
8965,77,15,3,4867,76,121
8966,744,22,7,3517,934,1491
8967,595,18,6,4518,505,779
8968,693,11,4,2540,815,1117
8969,187,9,2,3013,490,509
8970,681,18,6,4096,982,958
8971,301,14,4,3451,399,1220
8972,689,3,3,3169,446,117
8973,119,18,2,1803,359,427
8974,225,10,4,1364,84,563
8975,556,18,3,4790,575,813
8976,3,8,8,785,942,777
8977,495,10,1,3395,597,461
8978,449,15,7,4215,182,181
8979,188,1,7,3082,691,1016
8980,572,2,4,1146,965,513
8981,364,19,4,4194,929,668
8982,1050,10,2,1152,644,206
8983,1012,9,7,3683,144,434
8984,740,17,2,2939,612,1034
8985,314,17,2,471,102,1254
8986,364,12,3,4341,978,854
8987,521,1,1,898,99,1053
8988,52,11,8,945,787,1160
8989,524,22,2,3879,738,396
8990,877,18,3,4466,334,761
8991,48,15,7,4526,125,375
8992,976,1,8,2523,695,684
8993,237,19,7,1487,638,524
8994,450,3,7,3234,291,100
8995,204,1,1,4674,130,823
8996,260,13,5,1782,926,214
8997,1027,10,7,4759,267,1131
8998,485,14,7,4845,717,588
8999,448,14,1,2107,645,179
9000,53,17,8,1818,336,995
9001,930,18,6,2909,110,577
9002,943,14,6,2732,475,204
9003,740,17,2,2578,520,1202
9004,944,14,3,2785,427,268
9005,514,5,1,4969,851,726
9006,686,7,5,691,149,1120
9007,486,9,2,343,771,314
9008,119,6,7,2342,156,420
9009,134,4,7,2482,408,276
9010,87,20,6,2025,371,611
9011,145,6,8,1790,300,1315
9012,507,18,2,868,544,1183
9013,337,6,8,735,878,615
9014,173,7,6,4264,805,276
9015,71,20,8,4336,402,407
9016,144,1,7,1290,876,155
9017,392,21,4,3953,54,891
9018,587,11,8,419,167,1459
9019,78,19,1,3922,469,207
9020,971,3,6,4813,981,526
9021,952,11,4,343,765,1097
9022,470,10,8,1110,891,1223
9023,468,4,6,2347,744,1431
9024,715,1,8,2237,51,314
9025,1069,22,6,666,160,1265
9026,122,6,6,154,712,1273
9027,224,3,3,1595,826,1359
9028,391,22,4,3863,635,919
9029,1082,19,8,3214,80,1420
9030,835,9,3,3501,173,294
9031,786,16,4,308,886,1186
9032,1069,19,1,3819,608,1483
9033,952,20,7,1057,619,823
9034,316,20,5,738,603,1027
9035,319,1,1,2815,445,1279
9036,648,3,3,320,151,1441
9037,412,12,7,3032,363,402
9038,12,6,6,1285,408,1356
9039,533,20,3,226,97,263
9040,819,16,4,3887,999,644
9041,144,8,6,365,142,850
9042,818,9,4,3458,250,774
9043,661,13,6,1393,954,181
9044,1043,1,7,1934,947,882
9045,266,22,8,2238,698,191
9046,189,6,7,4986,412,1497
9047,76,20,3,2046,698,814
9048,997,2,8,3651,157,243
9049,67,7,2,1572,637,452
9050,886,22,6,4721,703,710
9051,62,20,4,1499,228,899
9052,841,6,5,818,858,972
9053,386,18,3,1408,426,859
9054,634,1,8,1719,54,975
9055,258,21,3,2250,446,674
9056,309,3,6,2882,929,308
9057,238,10,2,2706,142,523
9058,574,20,1,1167,150,833
9059,816,15,3,3505,141,664
9060,380,2,8,1087,346,614
9061,288,11,1,4143,382,1135
9062,335,12,3,3832,509,789
9063,241,20,2,3112,129,875
9064,126,3,2,898,790,1331
9065,803,2,7,141,742,1028
9066,1012,16,5,3311,484,729
9067,462,17,3,382,976,1308
9068,683,20,7,3870,314,543
9069,392,3,4,3272,566,1443
9070,171,14,4,1368,471,341
9071,620,4,7,2793,780,599
9072,597,8,4,1874,113,1418
9073,704,21,3,3811,434,803
9074,1096,15,8,2629,447,111
9075,1079,15,1,292,894,1470
9076,12,18,3,3822,674,568
9077,473,13,5,2491,489,350
9078,109,19,8,263,442,700
9079,883,9,1,2431,382,789
9080,943,1,6,3241,951,234
9081,3,17,5,497,242,497
9082,1039,15,5,1911,651,254
9083,180,7,6,3660,697,681
9084,220,22,6,2181,222,599
9085,262,18,4,3319,612,1360
9086,43,21,5,955,899,172
9087,347,11,6,716,66,916
9088,861,10,1,3089,899,929
9089,684,20,3,3288,403,214
9090,38,19,7,4196,523,1298
9091,1015,11,4,3917,980,770
9092,282,7,3,461,324,996
9093,656,14,3,718,546,706
9094,377,9,5,3139,71,1023
9095,397,17,8,3407,358,871
9096,1071,15,7,3882,325,554
9097,998,21,4,313,593,319
9098,944,19,6,997,457,464
9099,912,6,3,4688,704,258
9100,1085,5,6,4537,619,1096
9101,1000,12,3,3195,775,916
9102,316,16,1,3325,882,1418
9103,434,3,7,3832,421,490
9104,1096,3,2,1636,769,1021
9105,485,4,3,3880,450,426
9106,121,6,6,2178,392,589
9107,723,5,8,4360,623,715
9108,792,13,5,2773,159,191
9109,204,15,2,2823,542,1399
9110,378,17,3,3582,450,1113
9111,116,14,1,3674,684,315
9112,845,8,2,2248,259,745
9113,1038,21,2,4436,954,579
9114,704,8,5,4398,859,755
9115,108,16,1,3240,474,585
9116,810,13,5,2945,197,890
9117,76,19,7,263,965,628
9118,752,5,5,1791,538,503
9119,1048,3,5,2629,181,1441
9120,314,1,6,2677,65,251
9121,132,2,8,4260,564,1178
9122,674,7,5,3772,596,606
9123,420,19,3,3791,63,270
9124,1001,15,7,4404,713,995
9125,610,17,8,2503,482,651
9126,191,4,5,2138,577,1078
9127,803,8,8,2491,405,889
9128,337,15,6,2446,942,1203
9129,883,13,2,1869,771,743
9130,121,4,3,3138,280,1378
9131,288,16,3,576,684,781
9132,892,2,2,639,122,268
9133,649,2,4,727,483,253
9134,213,11,3,241,318,888
9135,643,14,4,694,356,927
9136,337,13,6,287,422,638
9137,775,8,6,3230,929,1089
9138,1047,18,4,717,62,123
9139,175,19,4,877,413,378
9140,1066,3,4,1378,945,527
9141,1051,19,6,4338,837,1112
9142,298,5,6,3995,723,894
9143,796,7,7,361,789,1264
9144,791,20,7,4587,791,644
9145,930,18,4,1437,645,424
9146,390,22,2,2055,837,609
9147,886,5,4,1291,914,1349
9148,1019,17,3,2525,786,693
9149,808,1,2,2203,54,1114
9150,484,8,8,4089,956,1305
9151,544,3,5,1067,308,993
9152,714,18,5,369,875,1135
9153,562,15,7,2851,290,1264
9154,151,7,2,1927,764,1217
9155,394,17,3,1522,503,1100
9156,552,12,4,3472,834,1158
9157,443,3,6,2162,578,318
9158,606,6,8,4047,343,565
9159,524,10,6,1112,322,154
9160,199,15,4,2190,764,1367
9161,676,17,8,4632,706,678
9162,479,19,7,1739,672,278
9163,1013,21,4,4442,581,245
9164,672,21,3,3259,435,581
9165,1055,10,3,607,797,442
9166,903,7,2,3157,448,123
9167,796,15,6,2730,318,644
9168,917,4,5,3385,121,271
9169,655,16,1,1708,545,569
9170,227,14,5,3045,748,316
9171,81,9,8,145,167,341
9172,900,15,5,1491,183,362
9173,33,13,4,3731,154,682
9174,361,9,1,594,903,731
9175,755,22,3,4728,285,253
9176,884,2,8,612,300,524
9177,138,11,8,1597,849,238
9178,254,6,3,3150,296,198
9179,398,8,3,735,479,720
9180,354,1,1,4563,346,1082
9181,152,1,1,2146,669,1313
9182,963,4,5,214,941,138
9183,267,10,6,4281,368,1381
9184,593,17,8,4820,331,353
9185,1048,5,5,1934,431,1255
9186,32,21,3,1616,947,1028
9187,855,15,3,2851,903,1030
9188,334,19,8,3945,225,677
9189,946,5,8,4042,225,888
9190,1084,18,2,934,799,802
9191,825,6,8,1533,74,300
9192,102,22,8,4890,201,862
9193,974,1,4,2417,412,1398
9194,319,11,6,924,204,1318
9195,588,8,8,1717,759,503
9196,66,9,6,4663,261,526
9197,6,5,1,2955,838,1431
9198,667,19,3,2242,215,484
9199,646,17,6,1277,560,1151
9200,954,12,1,2600,345,956
9201,851,20,8,2696,86,550
9202,745,11,2,2696,566,566
9203,782,1,2,3155,723,383
9204,740,20,6,2836,678,1211
9205,507,9,7,4475,667,434
9206,559,12,4,4290,518,550
9207,507,20,2,287,541,1235
9208,998,20,7,371,777,1025
9209,1092,5,5,3527,246,297
9210,678,9,7,2773,999,267
9211,898,6,8,4630,692,581
9212,508,2,7,2713,829,777
9213,395,8,1,2168,196,426
9214,397,3,7,166,237,532
9215,343,18,1,4027,285,181
9216,549,9,6,4440,212,1041
9217,523,20,8,467,871,428
9218,412,18,3,3982,257,587
9219,696,9,7,1431,159,446
9220,221,14,4,2447,202,673
9221,508,7,3,4187,619,1469
9222,880,20,7,2183,962,408
9223,223,20,3,4668,367,847
9224,568,3,4,3572,554,687
9225,1084,8,5,3415,738,384
9226,411,11,8,2883,52,394
9227,649,3,8,1041,155,548
9228,273,20,1,572,584,1452
9229,292,1,5,1186,180,1471
9230,667,12,1,3511,942,869
9231,427,11,5,1668,230,166
9232,74,5,6,800,122,744
9233,1050,1,2,251,463,560
9234,1095,8,7,2134,173,398
9235,235,17,3,2456,888,1137
9236,211,1,1,1283,300,1264
9237,754,2,1,837,554,1086
9238,1059,9,3,3074,756,1035
9239,843,6,6,4139,405,394
9240,2,13,2,1336,676,1263
9241,909,1,6,471,964,372
9242,372,9,4,1345,334,1414
9243,1070,19,1,4666,496,165
9244,1086,16,3,3242,878,415
9245,527,17,5,2777,70,551
9246,253,6,6,423,963,306
9247,575,2,2,1489,528,603
9248,697,12,8,1949,186,232
9249,293,9,2,3449,391,1082
9250,371,11,4,1130,467,269
9251,129,3,8,187,679,1400
9252,761,14,8,4370,407,1336
9253,636,2,5,4456,577,1239
9254,306,4,2,2779,916,813
9255,696,6,8,4377,147,244
9256,357,13,8,3567,941,633
9257,905,8,7,330,814,287
9258,434,5,2,1230,749,600
9259,954,11,2,2940,351,1296
9260,74,16,5,1553,251,1428
9261,113,21,7,4125,280,135
9262,1000,5,1,1811,270,595
9263,886,9,7,993,201,459
9264,125,3,5,4278,769,1226
9265,956,19,5,3671,919,603
9266,49,14,3,988,591,574
9267,792,15,5,934,348,589
9268,942,15,6,710,162,1139
9269,1079,4,2,1279,440,468
9270,138,17,2,1676,764,1288
9271,817,8,3,1075,720,875
9272,1070,11,1,4815,213,973
9273,115,22,2,856,305,956
9274,726,4,2,4399,962,1429
9275,307,2,7,177,851,1188
9276,453,21,2,589,711,1434
9277,609,16,6,3364,619,1410
9278,107,15,7,2798,305,833
9279,479,6,5,1770,413,536
9280,603,20,5,4443,369,562
9281,733,16,6,1868,316,904
9282,308,9,5,2176,746,251
9283,257,9,1,4209,472,1045
9284,29,16,7,3977,339,1436
9285,205,22,7,4938,831,494
9286,16,16,4,719,728,404
9287,680,10,2,3730,575,1060
9288,1006,20,3,2799,664,259
9289,414,1,2,4904,515,1395
9290,1021,3,6,2037,140,103
9291,544,7,8,4760,470,942
9292,759,19,3,2895,590,1027
9293,1,11,7,4097,860,1129
9294,652,21,2,4777,176,446
9295,793,18,3,514,132,285
9296,651,12,4,3437,844,630
9297,203,6,8,3684,751,724
9298,479,8,2,2223,211,363
9299,1088,22,8,2948,732,799
9300,950,1,2,3890,674,369
9301,936,10,2,1495,445,140
9302,756,21,7,1572,437,152
9303,249,5,7,4377,133,220
9304,476,4,5,2172,141,138
9305,955,5,3,963,700,1190
9306,908,5,4,4275,408,274
9307,419,15,3,4572,304,679
9308,83,20,7,2200,392,1375
9309,943,2,1,1573,808,773
9310,197,18,4,2541,768,1176
9311,480,21,3,1037,758,664
9312,1058,14,5,476,722,856
9313,1032,13,8,3228,786,734
9314,283,8,2,4171,346,571
9315,484,18,5,976,533,647
9316,1073,20,8,1290,487,190
9317,922,1,2,3478,123,1468
9318,855,20,4,2257,798,129
9319,385,21,3,4446,573,547
9320,787,21,5,2713,330,875
9321,611,9,5,1119,970,1079
9322,501,18,7,2287,842,142
9323,944,22,4,4377,155,852
9324,665,18,4,4044,222,1435
9325,568,16,8,2205,881,239
9326,619,22,1,1357,806,403
9327,1066,1,3,823,206,1378
9328,567,19,7,1875,438,249
9329,499,1,8,207,126,1370
9330,670,10,5,4213,254,1283
9331,335,10,8,1585,492,1261
9332,911,7,3,2562,809,730
9333,180,14,8,3458,139,1496
9334,464,17,8,315,214,968
9335,498,3,8,237,899,402
9336,733,11,1,1904,140,682
9337,428,19,6,398,567,157
9338,429,2,2,492,508,933
9339,402,14,1,1797,565,1060
9340,713,22,3,278,431,1492
9341,1043,8,3,4852,973,1302
9342,180,22,6,2358,379,430
9343,277,4,3,3186,116,627
9344,627,16,2,4443,538,372
9345,27,4,5,170,61,546
9346,130,12,6,715,626,650
9347,662,10,2,301,929,224
9348,97,9,6,1654,943,1411
9349,988,19,4,2199,79,1440
9350,271,9,5,4693,666,558
9351,497,1,6,4314,485,767
9352,607,10,7,533,925,380
9353,80,6,8,3653,197,645
9354,954,17,6,3179,97,819
9355,628,18,5,1068,470,1493
9356,569,6,5,2574,734,1473
9357,110,7,7,1592,738,715
9358,986,21,3,4042,252,783
9359,409,6,5,3735,237,612
9360,654,6,2,2038,487,949
9361,1067,19,4,2864,183,1067
9362,248,17,5,564,798,932
9363,80,7,7,4238,368,903
9364,554,20,3,4012,742,1013
9365,752,18,2,2064,871,248
9366,369,17,1,1038,426,891
9367,40,20,8,4825,83,1176
9368,691,14,4,2722,551,922
9369,517,9,6,3305,800,750
9370,199,11,7,4887,521,530
9371,592,20,2,786,958,579
9372,242,10,1,4510,759,1387
9373,358,21,2,2075,599,827
9374,252,9,2,3210,340,1130
9375,879,13,2,2276,185,233
9376,658,20,2,2516,751,732
9377,727,1,2,2223,898,785
9378,1060,4,5,4054,511,1214
9379,123,22,7,1884,790,1289
9380,590,7,8,1220,77,1000
9381,697,3,8,2164,370,318
9382,539,19,8,4015,297,231
9383,732,10,5,1915,189,940
9384,271,15,2,2853,304,1261
9385,832,12,8,2849,588,1275
9386,1071,15,7,4026,749,1017
9387,1046,3,5,4332,358,1135
9388,995,6,1,898,465,159
9389,997,3,7,2859,309,900
9390,855,10,1,2801,65,217
9391,412,7,6,551,870,182
9392,367,21,7,2248,914,1290
9393,993,20,2,291,729,426
9394,668,15,7,4167,882,909
9395,723,2,8,4197,987,822
