procurement_id,order_date_key,product_id,supplier_id,order_quantity,unit_cost,lead_time_days,total_cost,delivery_date_key,quality_score,po_number
5591,489,21,10,4036,101.1,20,408039.6,509,94.54,PO-2023-741226
5592,519,11,6,4272,85.57,15,365555.04,534,93.08,PO-2024-666954
5593,1038,3,5,2302,92.81,12,213648.62,1050,90.03,PO-2025-319530
5594,881,18,1,1389,308.99,13,429187.11,894,95.72,PO-2024-131628
5595,171,17,6,1829,81.19,13,148496.51,184,88.03,PO-2024-806199
5596,621,6,12,4107,296.24,17,1216657.68,638,85.18,PO-2023-848829
5597,481,1,2,4909,174.74,28,857798.66,509,89.49,PO-2023-425911
5598,1049,5,2,3557,221.01,28,786132.57,1077,92.96,PO-2025-418717
5599,492,18,6,2767,86.37,12,238985.79,504,88.14,PO-2025-776428
5600,351,3,4,1034,42.68,28,44131.12,379,96.68,PO-2023-698094
5601,80,2,7,2823,259.76,29,733302.48,109,97.6,PO-2025-513898
5602,725,18,4,426,6.91,18,2943.66,743,94.34,PO-2025-470697
5603,1056,20,8,4570,330.95,29,1512441.5,1085,88.53,PO-2024-736357
5604,767,17,13,3286,330.92,14,1087403.12,781,88.74,PO-2023-572330
5605,17,3,14,2397,276.85,6,663609.45,23,88.94,PO-2023-706373
5606,610,20,6,4215,207.47,13,874486.05,623,91.02,PO-2025-249011
5607,440,21,1,3362,58.5,18,196677.0,458,94.97,PO-2024-206452
5608,62,9,7,746,229.49,21,171199.54,83,86.16,PO-2025-317024
5609,546,12,2,1264,345.52,18,436737.28,564,89.61,PO-2023-215435
5610,821,3,2,4709,51.65,17,243219.85,838,88.73,PO-2025-212069
5611,571,1,1,3912,27.74,22,108518.88,593,88.54,PO-2023-239819
5612,606,16,15,4983,45.51,16,226776.33,622,85.82,PO-2024-215812
5613,91,21,1,2510,53.49,9,134259.9,100,97.44,PO-2024-870285
5614,655,8,9,3814,19.0,14,72466.0,669,87.09,PO-2023-462499
5615,319,19,9,4443,233.52,14,1037529.36,333,98.51,PO-2024-164594
5616,626,9,12,1184,280.35,14,331934.4,640,97.12,PO-2025-110254
5617,205,3,12,1346,210.84,15,283790.64,220,93.35,PO-2024-394008
5618,720,1,13,1395,116.71,28,162810.45,748,91.25,PO-2024-460437
5619,163,15,8,3924,183.9,7,721623.6,170,85.52,PO-2024-848665
5620,84,20,2,1808,142.53,11,257694.24,95,98.22,PO-2024-444421
5621,761,10,6,911,244.57,7,222803.27,768,91.49,PO-2025-353048
5622,26,17,14,1655,310.01,13,513066.55,39,89.88,PO-2023-172801
5623,936,19,8,1954,215.09,11,420285.86,947,85.65,PO-2025-351202
5624,1091,12,14,2764,289.24,15,799459.36,1096,88.78,PO-2023-678847
5625,440,13,2,3811,48.26,15,183918.86,455,97.08,PO-2025-414248
5626,743,17,13,1651,286.92,5,473704.92,748,97.28,PO-2024-474842
5627,1042,13,14,4577,203.25,12,930275.25,1054,98.69,PO-2024-810581
5628,558,4,8,390,147.71,27,57606.9,585,87.2,PO-2025-661839
5629,691,10,14,1054,270.54,29,285149.16,720,96.76,PO-2025-562270
5630,808,15,3,1998,38.34,13,76603.32,821,94.68,PO-2025-732906
5631,849,22,12,4185,141.27,7,591214.95,856,93.49,PO-2025-739711
5632,547,22,4,4934,17.9,7,88318.6,554,85.84,PO-2025-422409
5633,709,20,5,3853,333.6,8,1285360.8,717,91.82,PO-2023-133656
5634,56,9,11,999,119.85,18,119730.15,74,92.52,PO-2025-589370
5635,524,6,3,2878,141.4,28,406949.2,552,96.67,PO-2023-472221
5636,104,16,2,1144,262.18,28,299933.92,132,92.36,PO-2023-300290
5637,827,20,15,649,317.09,19,205791.41,846,98.96,PO-2025-723414
5638,35,1,10,4732,278.05,15,1315732.6,50,93.66,PO-2024-271051
5639,398,12,1,2047,104.99,16,214914.53,414,97.98,PO-2025-503147
5640,326,7,1,2749,90.84,14,249719.16,340,91.56,PO-2023-720387
5641,187,7,5,603,311.36,9,187750.08,196,91.57,PO-2025-863322
5642,770,11,3,3165,16.25,11,51431.25,781,85.4,PO-2024-132718
5643,999,3,12,2586,153.85,17,397856.1,1016,92.64,PO-2024-778277
5644,775,9,5,1318,192.69,6,253965.42,781,98.64,PO-2025-984718
5645,1001,22,9,4386,97.58,29,427985.88,1030,89.27,PO-2023-682847
5646,408,13,14,3197,319.65,29,1021921.05,437,97.16,PO-2023-544426
5647,639,14,10,697,130.82,28,91181.54,667,88.82,PO-2023-535456
5648,523,15,4,2076,94.45,20,196078.2,543,93.81,PO-2023-984998
5649,833,6,2,1643,279.37,29,459004.91,862,91.91,PO-2025-461058
5650,628,14,10,4599,101.33,24,466016.67,652,97.73,PO-2025-459188
5651,14,5,7,2958,340.13,18,1006104.54,32,98.79,PO-2024-489029
5652,1038,12,7,2967,27.32,15,81058.44,1053,91.79,PO-2025-211045
5653,528,1,11,2049,147.35,9,301920.15,537,91.69,PO-2025-924291
5654,423,15,13,4413,216.05,15,953428.65,438,93.11,PO-2025-942365
5655,235,12,13,2799,73.78,18,206510.22,253,92.26,PO-2023-497674
5656,257,18,7,2180,182.2,23,397196.0,280,93.64,PO-2024-894590
5657,31,21,2,3536,159.42,20,563709.12,51,92.31,PO-2024-747719
5658,246,18,7,3300,73.93,17,243969.0,263,90.83,PO-2023-203487
5659,192,5,1,1068,296.11,24,316245.48,216,98.28,PO-2023-558431
5660,588,18,15,2472,74.72,8,184707.84,596,93.03,PO-2025-634285
5661,952,17,3,4225,260.33,23,1099894.25,975,86.17,PO-2025-214970
5662,779,14,10,3134,227.17,24,711950.78,803,91.3,PO-2023-579809
5663,726,17,1,1061,174.13,20,184751.93,746,88.63,PO-2025-153766
5664,128,1,3,349,258.13,27,90087.37,155,90.79,PO-2023-112626
5665,988,18,3,4550,28.94,5,131677.0,993,88.77,PO-2025-848889
5666,204,19,11,1863,29.86,5,55629.18,209,87.51,PO-2024-488163
5667,787,3,15,4981,91.59,17,456209.79,804,93.71,PO-2024-235789
5668,637,11,14,4294,125.42,29,538553.48,666,91.95,PO-2023-435320
5669,358,16,7,4603,217.9,22,1002993.7,380,86.94,PO-2025-997758
5670,692,16,14,4092,330.85,10,1353838.2,702,86.1,PO-2025-122968
5671,621,21,13,1351,339.7,14,458934.7,635,93.21,PO-2025-691631
5672,306,5,10,2777,20.46,21,56817.42,327,87.84,PO-2023-145489
5673,784,18,5,1220,5.36,10,6539.2,794,89.16,PO-2024-668386
5674,1057,21,3,136,212.08,12,28842.88,1069,90.22,PO-2024-852257
5675,366,16,8,316,124.51,19,39345.16,385,87.98,PO-2024-736461
5676,254,19,3,1892,72.69,20,137529.48,274,87.58,PO-2023-687048
5677,727,5,8,303,172.23,26,52185.69,753,97.33,PO-2023-196305
5678,1001,4,12,4580,70.88,10,324630.4,1011,98.71,PO-2023-695255
5679,114,8,11,4289,331.6,5,1422232.4,119,95.72,PO-2024-800280
5680,830,5,5,3225,330.37,12,1065443.25,842,99.0,PO-2024-463589
5681,158,6,1,1777,346.53,16,615783.81,174,96.74,PO-2025-553198
5682,185,19,6,2144,100.46,18,215386.24,203,97.69,PO-2024-115282
5683,938,6,4,202,152.27,18,30758.54,956,87.54,PO-2025-376802
5684,1068,5,11,4491,238.41,26,1070699.31,1094,87.17,PO-2024-894423
5685,43,7,9,237,92.39,23,21896.43,66,85.2,PO-2025-384038
5686,486,1,6,3427,345.33,10,1183445.91,496,92.83,PO-2023-694379
5687,389,21,8,4592,86.27,17,396151.84,406,85.13,PO-2025-263437
5688,586,21,1,4168,230.62,22,961224.16,608,93.46,PO-2025-623761
5689,360,4,2,2478,303.25,17,751453.5,377,98.46,PO-2023-568561
5690,471,9,11,1794,76.98,10,138102.12,481,95.46,PO-2024-636681
5691,625,18,13,2732,313.11,10,855416.52,635,96.98,PO-2024-344830
5692,86,4,5,3896,275.56,25,1073581.76,111,86.03,PO-2025-973076
5693,428,14,7,1226,92.05,29,112853.3,457,91.38,PO-2025-605568
5694,254,8,6,3641,243.32,11,885928.12,265,88.85,PO-2024-715251
5695,257,9,15,1592,272.18,24,433310.56,281,96.58,PO-2024-750333
5696,270,9,7,1785,205.63,13,367049.55,283,94.45,PO-2025-522851
5697,890,10,1,3433,104.01,18,357066.33,908,97.18,PO-2025-661550
5698,905,6,7,1877,224.81,20,421968.37,925,86.58,PO-2025-610428
5699,661,1,11,4877,19.6,26,95589.2,687,86.11,PO-2025-988066
5700,340,8,5,2598,98.3,13,255383.4,353,88.34,PO-2024-895873
5701,115,16,6,4027,80.14,25,322723.78,140,94.61,PO-2024-810946
5702,582,21,8,4847,118.61,20,574902.67,602,97.2,PO-2025-576702
5703,113,2,13,470,301.06,26,141498.2,139,87.87,PO-2025-506058
5704,251,9,7,1110,332.78,13,369385.8,264,89.27,PO-2023-596189
5705,17,16,8,741,230.86,25,171067.26,42,98.07,PO-2025-466305
5706,739,8,8,4689,217.31,25,1018966.59,764,86.29,PO-2025-980971
5707,258,14,9,4861,250.48,7,1217583.28,265,96.48,PO-2025-509521
5708,32,22,5,709,45.1,26,31975.9,58,90.99,PO-2023-605749
5709,714,2,9,3071,16.64,24,51101.44,738,85.84,PO-2024-517374
5710,796,10,4,2235,15.61,7,34888.35,803,85.76,PO-2023-726977
5711,1089,7,2,1861,40.02,20,74477.22,1096,87.53,PO-2024-522223
5712,932,20,4,4091,304.3,9,1244891.3,941,98.18,PO-2025-173906
5713,871,17,3,1105,152.95,19,169009.75,890,96.01,PO-2024-239759
5714,628,10,5,4661,97.36,25,453794.96,653,85.41,PO-2024-820129
5715,354,16,10,2924,76.85,20,224709.4,374,89.95,PO-2025-314401
5716,694,20,5,2724,295.76,7,805650.24,701,98.53,PO-2023-769328
5717,502,12,10,1053,109.34,23,115135.02,525,86.37,PO-2023-606005
5718,962,18,2,1303,214.35,7,279298.05,969,85.22,PO-2025-644488
5719,418,19,4,4537,31.97,27,145047.89,445,88.17,PO-2025-150259
5720,495,16,6,1153,262.2,21,302316.6,516,97.2,PO-2025-277340
5721,955,9,1,3301,306.09,27,1010403.09,982,97.58,PO-2025-480487
5722,672,2,15,868,310.97,23,269921.96,695,91.86,PO-2025-978202
5723,436,1,4,646,7.07,18,4567.22,454,87.47,PO-2025-315706
5724,614,11,4,4991,338.91,16,1691499.81,630,95.06,PO-2025-156363
5725,706,13,13,235,75.29,25,17693.15,731,86.17,PO-2024-797824
5726,1049,16,1,4111,30.31,12,124604.41,1061,90.29,PO-2023-470550
5727,732,22,8,4135,91.13,12,376822.55,744,92.01,PO-2025-652246
5728,663,7,8,142,303.76,14,43133.92,677,85.31,PO-2023-657401
5729,1062,4,6,981,286.46,21,281017.26,1083,93.32,PO-2024-254664
5730,995,13,4,2669,90.55,15,241677.95,1010,97.52,PO-2025-863140
5731,84,7,8,1379,268.93,9,370854.47,93,90.04,PO-2025-695926
5732,726,5,8,4779,293.46,16,1402445.34,742,90.16,PO-2024-715241
5733,1022,9,6,4603,224.73,18,1034432.19,1040,96.04,PO-2023-862862
5734,967,18,7,3022,229.99,18,695029.78,985,93.84,PO-2025-745219
5735,921,22,12,1470,190.75,18,280402.5,939,86.69,PO-2025-602344
5736,8,18,8,283,264.48,13,74847.84,21,86.07,PO-2023-498474
5737,988,8,9,3927,105.98,18,416183.46,1006,90.92,PO-2025-485888
5738,518,17,7,2773,165.04,22,457655.92,540,98.24,PO-2024-787324
5739,382,2,9,4254,195.11,17,829997.94,399,89.16,PO-2024-932065
5740,369,17,5,1594,7.06,28,11253.64,397,92.65,PO-2024-851889
5741,611,16,1,2032,153.69,17,312298.08,628,96.18,PO-2024-359410
5742,66,21,10,2591,143.56,16,371963.96,82,97.47,PO-2024-672849
5743,1006,20,1,4264,343.96,20,1466645.44,1026,88.14,PO-2025-862283
5744,712,11,8,1981,182.45,20,361433.45,732,86.08,PO-2025-271004
5745,1066,1,4,4357,142.78,25,622092.46,1091,93.44,PO-2025-449693
5746,200,15,14,1967,117.22,12,230571.74,212,97.67,PO-2023-405336
5747,1045,5,4,1360,272.16,26,370137.6,1071,95.53,PO-2025-872628
5748,811,10,12,1431,295.05,18,422216.55,829,87.73,PO-2023-729818
5749,452,18,6,1828,255.81,20,467620.68,472,89.26,PO-2025-128112
5750,912,22,3,4195,123.87,13,519634.65,925,96.76,PO-2023-816100
5751,932,16,5,1355,304.34,10,412380.7,942,97.56,PO-2025-409122
5752,418,14,4,4402,344.86,20,1518073.72,438,93.38,PO-2025-976653
5753,840,8,14,3785,5.23,22,19795.55,862,94.06,PO-2025-252489
5754,937,1,14,2074,33.72,5,69935.28,942,91.9,PO-2024-811851
5755,624,6,5,4806,269.79,13,1296610.74,637,95.11,PO-2025-212322
5756,202,19,9,3938,264.0,14,1039632.0,216,93.46,PO-2024-942139
5757,743,9,14,2131,35.15,27,74904.65,770,91.01,PO-2025-145048
5758,1001,8,11,1736,110.31,23,191498.16,1024,92.45,PO-2024-198049
5759,977,20,2,587,36.01,12,21137.87,989,86.42,PO-2024-960277
5760,248,13,3,881,301.74,16,265832.94,264,91.26,PO-2023-121710
5761,791,16,14,3996,132.16,24,528111.36,815,94.78,PO-2025-575225
5762,947,17,10,4231,85.75,22,362808.25,969,92.95,PO-2025-221725
5763,732,8,3,3980,101.54,20,404129.2,752,93.26,PO-2025-311937
5764,874,1,5,2182,300.93,22,656629.26,896,98.19,PO-2025-823116
5765,645,9,1,3963,195.3,12,773973.9,657,95.08,PO-2024-284099
5766,442,9,15,2165,241.84,28,523583.6,470,88.47,PO-2024-349503
5767,380,18,13,2451,111.12,22,272355.12,402,92.53,PO-2023-558029
5768,333,7,9,1533,331.01,10,507438.33,343,95.93,PO-2024-347990
5769,1056,9,4,2580,239.4,10,617652.0,1066,98.5,PO-2025-240335
5770,241,13,6,2894,332.57,29,962457.58,270,97.98,PO-2023-969055
5771,641,5,14,2935,141.16,22,414304.6,663,93.59,PO-2024-808894
5772,832,15,10,3723,316.4,19,1177957.2,851,91.05,PO-2024-573725
5773,703,17,15,624,53.84,18,33596.16,721,85.64,PO-2024-901916
5774,338,2,14,1592,216.73,16,345034.16,354,86.58,PO-2024-974110
5775,803,7,15,4858,219.02,6,1063999.16,809,91.22,PO-2025-694613
5776,818,6,11,3523,36.54,17,128730.42,835,88.96,PO-2024-468220
5777,834,8,1,346,336.38,26,116387.48,860,85.5,PO-2024-754015
5778,839,4,12,2278,98.54,29,224474.12,868,93.04,PO-2024-752337
5779,663,6,14,3219,133.06,20,428320.14,683,98.08,PO-2023-175220
5780,525,19,5,814,135.91,20,110630.74,545,95.07,PO-2023-178463
5781,688,11,6,3988,6.55,10,26121.4,698,89.36,PO-2024-778770
5782,446,11,6,4420,223.2,26,986544.0,472,96.36,PO-2025-573768
5783,41,1,1,3338,330.1,28,1101873.8,69,90.03,PO-2024-700009
5784,159,4,5,3777,218.1,26,823763.7,185,85.45,PO-2024-579973
5785,250,13,3,1877,76.15,29,142933.55,279,91.56,PO-2024-269305
5786,578,5,14,4498,348.59,7,1567957.82,585,93.64,PO-2024-857069
5787,199,16,2,1067,270.26,18,288367.42,217,98.3,PO-2023-856845
5788,122,5,3,4974,145.2,29,722224.8,151,92.84,PO-2025-207214
5789,685,15,8,3573,124.8,8,445910.4,693,89.69,PO-2024-172979
5790,1074,10,12,1452,346.17,11,502638.84,1085,97.18,PO-2024-239605
5791,1007,7,3,2699,264.33,27,713426.67,1034,96.98,PO-2025-984421
5792,224,11,4,4192,230.25,18,965208.0,242,96.36,PO-2025-825874
5793,110,3,4,1278,53.35,19,68181.3,129,92.89,PO-2025-831430
5794,641,11,7,2946,347.2,22,1022851.2,663,93.18,PO-2025-369162
5795,76,4,2,2922,267.9,29,782803.8,105,97.8,PO-2023-580398
5796,894,21,14,2931,182.55,12,535054.05,906,93.44,PO-2025-944828
5797,1050,3,14,1087,7.22,29,7848.14,1079,98.52,PO-2025-665933
5798,1032,22,13,3861,35.13,28,135636.93,1060,92.25,PO-2025-891096
5799,641,4,6,3145,211.41,20,664884.45,661,87.92,PO-2024-842743
5800,1042,5,1,3509,8.28,26,29054.52,1068,85.12,PO-2023-427927
5801,288,1,15,2392,72.98,15,174568.16,303,98.22,PO-2025-285157
5802,318,4,11,1973,35.67,12,70376.91,330,86.74,PO-2025-765479
5803,656,5,1,2030,85.69,15,173950.7,671,85.11,PO-2024-691231
5804,81,7,15,1455,218.72,9,318237.6,90,97.3,PO-2025-746333
5805,608,4,13,4442,239.39,25,1063370.38,633,91.68,PO-2024-238968
5806,91,5,11,1878,24.63,5,46255.14,96,95.58,PO-2024-899006
5807,780,18,15,2540,313.66,6,796696.4,786,98.92,PO-2024-238604
5808,669,5,4,2811,71.98,10,202335.78,679,91.46,PO-2025-760230
5809,872,21,4,842,271.13,7,228291.46,879,92.99,PO-2023-713931
5810,982,10,8,258,252.76,17,65212.08,999,96.68,PO-2025-425847
5811,552,15,3,2393,171.31,24,409944.83,576,94.06,PO-2025-154526
5812,213,8,7,309,43.27,16,13370.43,229,94.72,PO-2023-750629
5813,1055,18,4,4954,99.56,8,493220.24,1063,85.58,PO-2025-412763
5814,837,15,15,4901,262.28,18,1285434.28,855,95.56,PO-2023-951504
5815,771,20,11,4588,258.74,25,1187099.12,796,93.65,PO-2025-936316
5816,911,9,7,3838,246.7,8,946834.6,919,87.43,PO-2025-623715
5817,33,8,6,4741,343.33,27,1627727.53,60,93.41,PO-2025-791241
5818,654,9,4,2182,273.09,9,595882.38,663,91.91,PO-2023-389506
5819,636,14,14,1832,275.55,26,504807.6,662,89.6,PO-2023-880291
5820,742,6,4,3309,223.83,24,740653.47,766,95.19,PO-2025-525779
5821,86,6,1,3384,54.63,21,184867.92,107,87.93,PO-2025-543602
5822,377,18,11,2727,250.57,9,683304.39,386,92.79,PO-2024-908676
5823,65,10,6,223,101.77,29,22694.71,94,90.54,PO-2025-796686
5824,1038,8,9,1998,37.16,5,74245.68,1043,93.18,PO-2025-597756
5825,399,5,15,3580,253.15,23,906277.0,422,86.23,PO-2024-363834
5826,1035,14,2,4467,318.06,6,1420774.02,1041,85.92,PO-2025-730258
5827,780,11,4,4666,47.79,11,222988.14,791,88.07,PO-2025-504223
5828,1065,10,3,1560,188.76,23,294465.6,1088,88.98,PO-2025-837590
5829,1056,12,13,4566,170.14,15,776859.24,1071,93.61,PO-2024-279020
5830,411,13,4,2242,150.04,29,336389.68,440,91.1,PO-2024-623416
5831,224,1,6,3348,158.35,8,530155.8,232,90.19,PO-2024-494467
5832,994,5,7,4339,338.6,28,1469185.4,1022,98.32,PO-2025-229529
5833,1077,15,13,4564,292.71,28,1335928.44,1096,96.44,PO-2025-300458
5834,492,1,5,2900,35.52,27,103008.0,519,95.82,PO-2023-191562
5835,150,6,1,2043,308.99,22,631266.57,172,97.07,PO-2023-594410
5836,602,18,2,4859,276.05,27,1341326.95,629,87.41,PO-2025-405790
5837,141,8,15,1146,142.88,23,163740.48,164,91.56,PO-2025-456878
5838,739,8,14,2663,70.82,18,188593.66,757,89.81,PO-2023-792525
5839,597,18,12,4636,250.97,18,1163496.92,615,88.9,PO-2025-291292
5840,253,12,6,409,218.95,16,89550.55,269,97.05,PO-2025-387004
5841,441,13,14,2541,27.15,12,68988.15,453,88.37,PO-2025-788460
5842,630,21,12,2248,12.26,27,27560.48,657,87.56,PO-2023-718601
5843,774,8,10,2374,316.68,28,751798.32,802,86.08,PO-2025-410477
5844,668,18,5,4257,96.35,20,410161.95,688,94.57,PO-2024-448491
5845,692,13,4,2114,102.55,25,216790.7,717,85.42,PO-2023-840679
5846,978,2,10,3602,297.94,18,1073179.88,996,87.67,PO-2024-319250
5847,839,7,6,1073,284.79,19,305579.67,858,93.89,PO-2025-731605
5848,549,6,13,589,114.0,10,67146.0,559,92.1,PO-2024-180677
5849,956,1,2,1162,46.83,26,54416.46,982,85.97,PO-2024-965853
5850,764,17,9,3361,291.18,29,978655.98,793,92.29,PO-2025-663224
5851,328,3,3,686,236.09,20,161957.74,348,98.36,PO-2024-915788
5852,1026,20,8,1225,88.11,12,107934.75,1038,98.83,PO-2025-939944
5853,395,7,8,1987,65.44,11,130029.28,406,90.3,PO-2024-677657
5854,363,14,9,2254,44.86,11,101114.44,374,85.19,PO-2025-389568
5855,42,16,7,2276,19.61,25,44632.36,67,95.66,PO-2025-441994
5856,568,22,12,4342,190.13,26,825544.46,594,86.85,PO-2025-981383
5857,310,6,5,533,328.97,23,175341.01,333,98.72,PO-2025-698041
5858,652,20,1,129,92.99,7,11995.71,659,92.15,PO-2024-508510
5859,1086,17,11,4334,68.66,9,297572.44,1095,98.32,PO-2023-258978
5860,230,9,7,2399,70.64,12,169465.36,242,87.03,PO-2025-185066
5861,997,11,12,1525,263.85,14,402371.25,1011,86.51,PO-2024-584496
5862,499,1,8,4084,180.97,25,739081.48,524,96.25,PO-2024-152842
5863,692,18,2,4297,342.38,25,1471206.86,717,90.19,PO-2025-278050
5864,849,14,3,2000,308.71,16,617420.0,865,91.43,PO-2024-876417
5865,932,1,11,1759,49.05,15,86278.95,947,94.43,PO-2024-443698
5866,1020,9,5,4732,109.22,28,516829.04,1048,85.87,PO-2023-677055
5867,806,13,12,2629,82.34,8,216471.86,814,88.29,PO-2025-391154
5868,259,8,7,1003,39.23,5,39347.69,264,93.59,PO-2025-466880
5869,301,15,3,1687,23.95,6,40403.65,307,90.78,PO-2023-299251
5870,576,18,13,472,312.12,14,147320.64,590,94.79,PO-2024-627750
5871,478,9,14,302,198.06,16,59814.12,494,93.75,PO-2024-483143
5872,223,13,3,2824,287.27,15,811250.48,238,97.93,PO-2025-749258
5873,11,10,15,4398,65.25,13,286969.5,24,89.82,PO-2024-833299
5874,480,20,1,1783,171.21,22,305267.43,502,91.76,PO-2025-217070
5875,162,8,11,3031,213.68,11,647664.08,173,85.53,PO-2024-992686
5876,313,11,13,280,301.23,19,84344.4,332,85.35,PO-2024-477919
5877,612,17,8,4448,42.79,20,190329.92,632,93.69,PO-2024-537969
5878,349,5,3,3109,153.4,22,476920.6,371,88.23,PO-2025-219023
5879,181,14,15,2039,308.4,28,628827.6,209,96.16,PO-2024-193591
5880,1014,21,14,4522,162.93,16,736769.46,1030,97.64,PO-2024-216399
5881,323,3,15,4845,339.5,11,1644877.5,334,96.25,PO-2024-550852
5882,1065,12,13,3045,43.59,15,132731.55,1080,91.44,PO-2025-266044
5883,170,7,10,1297,301.95,12,391629.15,182,97.39,PO-2023-725854
5884,616,21,1,825,34.54,14,28495.5,630,86.21,PO-2025-957992
5885,652,3,5,4424,173.9,15,769333.6,667,90.6,PO-2025-945358
5886,656,15,6,838,292.94,10,245483.72,666,87.93,PO-2025-916897
5887,362,20,12,2157,39.42,29,85028.94,391,88.92,PO-2025-954987
5888,61,14,3,3639,239.52,6,871613.28,67,93.67,PO-2025-516660
5889,694,21,10,4390,195.86,16,859825.4,710,89.84,PO-2024-904312
5890,280,1,9,4976,29.36,10,146095.36,290,94.42,PO-2025-864124
5891,36,12,6,3503,87.95,9,308088.85,45,92.8,PO-2025-208159
5892,607,12,4,1230,285.5,21,351165.0,628,85.33,PO-2024-437559
5893,990,19,10,4878,251.58,15,1227207.24,1005,96.76,PO-2025-546545
5894,959,9,5,4574,192.88,13,882233.12,972,98.19,PO-2023-773805
5895,383,4,12,1766,316.25,10,558497.5,393,85.2,PO-2024-747026
5896,544,1,13,2791,55.07,25,153700.37,569,94.88,PO-2024-896337
5897,510,19,13,4389,335.05,27,1470534.45,537,85.61,PO-2025-993502
5898,566,17,10,3638,195.24,16,710283.12,582,87.66,PO-2025-757751
5899,22,4,5,2273,60.73,8,138039.29,30,90.13,PO-2025-961369
5900,665,14,12,3641,8.41,25,30620.81,690,90.54,PO-2023-305036
5901,36,13,10,2495,60.31,27,150473.45,63,92.68,PO-2025-979732
5902,902,19,13,2443,220.99,12,539878.57,914,98.53,PO-2025-646067
5903,800,16,9,721,136.06,16,98099.26,816,88.31,PO-2025-213004
5904,940,13,15,929,20.86,24,19378.94,964,91.22,PO-2024-979158
5905,402,1,7,3097,25.39,21,78632.83,423,92.1,PO-2024-547560
5906,977,5,13,2271,179.27,17,407122.17,994,97.21,PO-2024-369421
5907,79,5,11,1928,337.51,9,650719.28,88,95.29,PO-2025-557133
5908,835,20,1,3642,9.26,26,33724.92,861,92.25,PO-2024-133426
5909,607,4,5,2977,66.26,11,197256.02,618,93.89,PO-2025-881284
5910,347,6,7,1128,140.49,28,158472.72,375,94.13,PO-2025-694674
5911,842,2,5,2004,49.52,24,99238.08,866,95.23,PO-2025-904322
5912,1026,12,13,4298,217.25,27,933740.5,1053,95.52,PO-2025-774003
5913,293,9,1,1209,81.47,24,98497.23,317,96.27,PO-2025-790696
5914,1024,20,2,2011,186.99,22,376036.89,1046,97.63,PO-2024-425856
5915,616,9,13,4869,347.63,19,1692610.47,635,85.63,PO-2023-948232
5916,878,13,3,1205,291.62,17,351402.1,895,90.78,PO-2025-602419
5917,97,18,1,4758,62.98,26,299658.84,123,98.67,PO-2024-925733
5918,887,2,10,2580,192.55,29,496779.0,916,89.06,PO-2024-517628
5919,315,2,2,3172,21.33,10,67658.76,325,89.96,PO-2024-238116
5920,503,22,9,3501,141.3,25,494691.3,528,92.99,PO-2025-338455
5921,1088,1,6,4811,94.57,13,454976.27,1096,90.91,PO-2023-601994
5922,751,4,10,558,23.47,6,13096.26,757,94.06,PO-2025-895819
5923,308,19,4,2497,17.42,12,43497.74,320,86.33,PO-2025-988894
5924,1051,6,10,4696,339.85,11,1595935.6,1062,97.31,PO-2025-307447
5925,125,19,14,1025,168.12,12,172323.0,137,87.08,PO-2024-603342
5926,805,8,1,865,276.19,29,238904.35,834,93.2,PO-2024-938402
5927,768,9,6,2377,326.2,26,775377.4,794,85.86,PO-2025-248617
5928,576,2,12,2792,244.1,12,681527.2,588,89.19,PO-2023-958213
5929,215,14,11,1987,129.58,16,257475.46,231,87.12,PO-2023-622863
5930,985,10,13,1406,105.26,7,147995.56,992,94.29,PO-2025-436426
5931,192,7,11,1278,229.37,15,293134.86,207,85.62,PO-2024-946112
5932,118,11,7,721,16.7,27,12040.7,145,98.09,PO-2025-836535
5933,255,3,10,3658,36.99,22,135309.42,277,86.54,PO-2024-966802
5934,787,1,13,2464,73.59,12,181325.76,799,93.98,PO-2025-591878
5935,1064,21,12,1354,323.99,19,438682.46,1083,94.59,PO-2024-107365
5936,205,8,5,2745,242.32,15,665168.4,220,93.38,PO-2025-806633
5937,691,8,13,3599,253.1,22,910906.9,713,86.67,PO-2024-635139
5938,220,11,13,2896,334.47,14,968625.12,234,98.96,PO-2025-483186
5939,685,7,5,109,171.29,24,18670.61,709,92.23,PO-2025-247659
5940,395,7,12,3411,319.62,16,1090223.82,411,88.46,PO-2024-602186
5941,695,12,14,390,9.2,5,3588.0,700,98.35,PO-2024-949328
5942,456,15,5,4740,217.68,18,1031803.2,474,97.59,PO-2024-481506
5943,541,6,11,3058,126.29,27,386194.82,568,87.07,PO-2025-102351
5944,331,6,3,1790,54.61,24,97751.9,355,91.35,PO-2024-314414
5945,1048,5,13,1296,5.47,5,7089.12,1053,96.58,PO-2025-406226
5946,797,4,11,2890,11.11,14,32107.9,811,93.47,PO-2024-372258
5947,381,2,10,1564,70.39,15,110089.96,396,88.91,PO-2024-546697
5948,884,2,8,1872,128.32,15,240215.04,899,87.45,PO-2024-651886
5949,903,10,3,2934,201.19,10,590291.46,913,95.77,PO-2025-671788
5950,588,1,1,1608,54.8,10,88118.4,598,86.38,PO-2025-696852
5951,230,15,13,286,172.86,24,49437.96,254,88.77,PO-2025-317800
5952,144,10,11,1405,266.48,29,374404.4,173,93.79,PO-2025-269091
5953,438,15,5,608,265.09,14,161174.72,452,89.46,PO-2025-569914
5954,223,17,10,527,213.63,16,112583.01,239,91.58,PO-2024-877577
