shipment_id,ship_date_key,delivery_date_key,product_id,facility_id,customer_id,quantity,carrier,status,shipping_cost,total_weight_kg,tracking_number,delay_reason
8906,999,849,5,5,16,69,BlueDart,Delivered,328.07,28.94,BD3294953096,
8907,910,773,7,3,34,207,UPS,Out for Delivery,1329.5,45.8,UPS1Z8033188224,
8908,29,49,7,3,8,141,FedEx,Delivered,870.29,65.17,FDX2492010064,
8909,572,1055,13,3,60,448,Maersk,In Transit,2472.32,134.52,MAE2555791602,
8910,525,126,10,5,31,286,UPS,Pending Pickup,1928.9,105.89,UPS1Z5685237252,
8911,322,496,2,5,25,273,BlueDart,In Transit,1879.31,127.14,BD7681227719,
8912,167,460,12,1,35,285,UPS,Exception,2198.87,96.87,UPS1Z1403559862,Logistics Issue
8913,85,887,8,7,13,186,DHL,In Transit,974.18,42.33,DHL6944200178,
8914,554,925,12,4,22,276,UPS,Exception,1449.05,44.41,UPS1Z7121399238,Weather Delay
8915,684,472,4,7,8,482,DHL,Delivered,3303.93,176.67,DHL9528502486,
8916,535,33,1,8,33,196,DHL,Delivered,1513.58,96.66,DHL5325331954,
8917,372,296,10,8,44,433,FedEx,Delivered,2733.74,108.81,FDX6709232154,
8918,560,90,13,4,32,458,DHL,Delayed,2588.56,191,DHL3311590692,Carrier Capacity
8919,895,82,21,3,14,130,UPS,Delivered,530.09,57.57,UPS1Z6195379311,
8920,937,767,1,5,45,420,BlueDart,Out for Delivery,954.82,86.81,BD2828250493,
8921,219,414,13,1,19,57,BlueDart,Delivered,309.46,7.66,BD2285779002,
8922,676,836,10,3,8,287,Maersk,In Transit,609.32,109.33,MAE6684459745,
8923,1019,386,2,3,50,229,DHL,Delivered,572.34,23.91,DHL6071612267,
8924,638,118,13,2,13,410,FedEx,In Transit,2649.04,113.05,FDX2399773842,
8925,994,609,13,6,64,169,FedEx,In Transit,814.51,78.56,FDX9785601834,
8926,321,228,10,5,24,49,BlueDart,In Transit,374.78,9.89,BD5480838773,
8927,409,1052,2,4,15,343,BlueDart,In Transit,1953.69,128.16,BD1246935100,
8928,652,434,17,4,25,430,BlueDart,Delivered,3208.54,74.38,BD5362026792,
8929,743,280,12,8,11,284,DHL,Delivered,1580.45,69.54,DHL8182266665,
8930,1001,1057,22,5,8,141,Maersk,Delayed,551.81,15.84,MAE3783378199,Weather Delay
8931,365,958,1,4,34,396,FedEx,Delivered,2972.98,67.23,FDX2419361305,
8932,407,317,13,2,11,359,Maersk,Delivered,1092.78,53.8,MAE6384544221,
8933,258,304,22,6,24,44,Maersk,Out for Delivery,199.53,7.27,MAE8047843227,
8934,438,410,7,7,79,475,Maersk,Delivered,2718.82,112.75,MAE4864612845,
8935,744,121,14,5,59,228,UPS,Delayed,1585.91,27.35,UPS1Z9956407609,Weather Delay
8936,230,344,8,3,73,21,DHL,Returned,164.56,5.7,DHL8546942638,Port Congestion
8937,571,34,2,6,79,277,UPS,In Transit,765.03,71.82,UPS1Z7703525077,
8938,845,1064,4,4,38,164,DHL,Delivered,1036.77,70.17,DHL9778354761,
8939,512,264,17,6,31,432,FedEx,In Transit,1568.59,77.15,FDX3334781165,
8940,306,749,13,7,52,153,DHL,Returned,425.79,56.37,DHL3875968819,Incorrect Address
8941,696,47,18,4,51,228,BlueDart,Returned,701.68,99.88,BD5180393057,Port Congestion
8942,512,280,17,4,21,289,UPS,In Transit,2311.29,121.46,UPS1Z1881480919,
8943,551,721,2,2,59,465,BlueDart,Pending Pickup,2727.3,117.36,BD9495617324,
8944,634,739,22,7,76,321,FedEx,Delivered,1408.82,66.75,FDX3835544799,
8945,399,496,16,7,42,493,FedEx,Delivered,2839.2,158.84,FDX2395049429,
8946,356,1075,2,2,64,204,BlueDart,Delivered,724.14,55.2,BD1772679943,
8947,1084,950,16,7,35,86,FedEx,Delayed,399.94,16.68,FDX6978104596,Port Congestion
8948,211,848,18,2,69,170,FedEx,Delayed,1349.03,38.54,FDX9481131450,Carrier Capacity
8949,448,769,1,5,20,214,BlueDart,Delivered,1346.3,78.02,BD8843334996,
8950,26,574,6,5,28,223,BlueDart,Returned,468.05,93.42,BD3532019392,Customs Clearance
8951,110,829,13,2,41,24,FedEx,In Transit,51.17,6.53,FDX2657135931,
8952,157,887,5,1,69,293,BlueDart,Delivered,2275.92,99.71,BD9075206524,
8953,544,80,9,5,66,479,DHL,Delivered,2008.48,115.44,DHL3599505350,
8954,173,172,14,6,41,92,Maersk,Delivered,599.9,27.07,MAE9798353438,
8955,676,98,1,4,41,156,DHL,Delivered,1224.34,29,DHL8287204846,
8956,289,1088,15,3,80,167,Maersk,Delivered,1264.79,48.58,MAE8998078412,
8957,604,935,13,3,70,267,Maersk,In Transit,1591.16,45.15,MAE6779486713,
8958,1030,679,3,8,31,261,BlueDart,Delivered,1124.64,95.75,BD7815102523,
8959,715,804,17,1,1,31,UPS,Delivered,93.65,9.07,UPS1Z6001541536,
8960,1083,1053,19,8,59,297,BlueDart,Delivered,928.04,63.62,BD2424575765,
8961,612,1014,7,1,7,494,DHL,Out for Delivery,1611.67,235.36,DHL2034603211,
8962,768,290,20,1,56,324,BlueDart,Delivered,1330.4,62.52,BD4929238798,
8963,439,4,14,1,64,73,Maersk,Delivered,515.38,20.16,MAE7410766846,
8964,495,483,10,6,55,424,FedEx,Delivered,856.62,162.78,FDX9099961346,
8965,797,1007,22,8,53,162,DHL,Delivered,475.17,45.11,DHL3309276667,
8966,758,207,15,2,71,245,BlueDart,In Transit,857.79,40.52,BD8862380012,
8967,433,1069,6,1,52,139,FedEx,Delivered,843.04,50.36,FDX9978640727,
8968,388,276,6,8,28,456,UPS,In Transit,3574.65,193.06,UPS1Z2553766400,
8969,938,111,9,3,17,364,FedEx,Delayed,2646.53,175.82,FDX2325301629,Weather Delay
8970,485,469,7,3,79,27,BlueDart,Delayed,92.41,6.22,BD4681900132,Customs Clearance
8971,85,197,18,2,75,420,UPS,Returned,2700.03,56.56,UPS1Z5933663783,Weather Delay
8972,549,84,2,5,38,264,UPS,Delivered,1007,70.66,UPS1Z1435090398,
8973,928,438,4,8,65,406,UPS,In Transit,1313.1,54.85,UPS1Z1775641722,
8974,887,296,12,5,1,313,UPS,Delivered,1864.93,143.16,UPS1Z1180496748,
8975,150,145,11,6,22,165,DHL,Delivered,835.06,78.51,DHL8193343613,
8976,152,750,4,3,65,94,DHL,Delivered,390.2,18.26,DHL8444304258,
8977,907,853,19,8,38,447,Maersk,Delivered,942.37,79.9,MAE9373139907,
8978,94,122,3,1,16,290,UPS,Delivered,1716.58,94.64,UPS1Z1470057368,
8979,207,786,15,1,13,299,FedEx,Exception,1282.28,61.89,FDX2276413909,Port Congestion
8980,20,135,7,1,77,204,Maersk,Delivered,765.96,89.33,MAE2778722892,
8981,101,986,6,5,31,259,FedEx,Delivered,1375.92,56.7,FDX8105377657,
8982,1075,170,7,3,24,222,Maersk,In Transit,1072.21,65.9,MAE6960169186,
8983,715,652,10,5,7,248,UPS,Pending Pickup,1724.11,60.87,UPS1Z5135013609,
8984,600,614,3,1,44,153,FedEx,Returned,609.6,65.84,FDX1136211542,Port Congestion
8985,557,940,2,2,24,211,Maersk,In Transit,1466.04,42.62,MAE3730607002,
8986,338,216,3,6,6,393,FedEx,Delivered,2958.43,141.46,FDX3951156701,
8987,563,1045,2,7,57,232,DHL,Delayed,1255.03,23.69,DHL8003623371,Weather Delay
8988,733,958,13,2,29,317,BlueDart,Delivered,2353.84,138.71,BD5832186838,
8989,997,452,3,1,47,77,UPS,In Transit,565.01,17.86,UPS1Z7364362522,
8990,770,859,12,6,67,436,FedEx,Delivered,2882.31,178.38,FDX5258373951,
8991,134,412,5,3,70,40,DHL,Delivered,83.24,13.82,DHL9582217342,
8992,1021,986,12,2,77,165,UPS,Delivered,477.97,22.31,UPS1Z2780420831,
8993,640,762,15,6,38,275,UPS,Out for Delivery,1077.2,51.87,UPS1Z8257422553,
8994,847,303,18,7,13,117,BlueDart,Exception,874.35,51.98,BD3209200971,Logistics Issue
8995,961,848,7,2,22,14,FedEx,Delivered,58.54,6.6,FDX9640431842,
8996,136,423,18,6,43,168,UPS,Returned,545.27,47.55,UPS1Z5061374241,Weather Delay
8997,639,805,8,5,25,238,Maersk,Out for Delivery,509.34,28.54,MAE2038211998,
8998,971,465,4,4,27,10,UPS,Delayed,27.68,3.71,UPS1Z1081711018,Incorrect Address
8999,107,820,1,4,26,23,FedEx,Delivered,147.64,8.87,FDX5708242682,
9000,773,47,22,5,7,185,BlueDart,Out for Delivery,1063.05,41.08,BD8436227784,
9001,607,591,9,4,3,143,FedEx,Delivered,426.31,48.92,FDX5144490665,
9002,842,577,22,2,50,355,UPS,Exception,1213.47,78.83,UPS1Z3976960314,Port Congestion
9003,632,602,17,8,11,159,FedEx,Delivered,622.41,73.23,FDX8814282077,
9004,246,849,18,1,45,143,UPS,Out for Delivery,1060.62,49.42,UPS1Z3713858243,
9005,471,962,10,4,57,401,FedEx,Exception,1556.95,165.21,FDX9723732640,Incorrect Address
9006,259,844,6,1,21,133,UPS,In Transit,325.75,59.45,UPS1Z8640765736,
9007,937,292,10,6,22,326,FedEx,In Transit,871.66,155.76,FDX8773966365,
9008,366,250,14,2,10,440,Maersk,Delivered,1744.01,130.14,MAE6648441563,
9009,288,1010,13,3,24,462,UPS,Delivered,1470.26,109.32,UPS1Z7031535471,
9010,919,629,8,7,23,414,DHL,Delivered,968.53,146.87,DHL3506942759,
9011,500,25,14,8,17,130,DHL,Delayed,322.27,42.06,DHL5531267321,Weather Delay
9012,992,842,6,7,54,129,FedEx,Out for Delivery,503.84,44.05,FDX8069248328,
9013,1082,1008,11,8,51,342,FedEx,In Transit,686.78,158.8,FDX1996374783,
9014,512,846,2,2,60,41,UPS,Delivered,135.83,6.31,UPS1Z3547803657,
9015,719,708,22,8,10,393,DHL,In Transit,2161.2,40.24,DHL4490052671,
9016,688,412,11,4,78,284,DHL,Out for Delivery,1372.82,31.61,DHL7789359701,
9017,112,141,20,7,5,378,FedEx,Delivered,1007.79,50.19,FDX4327102795,
9018,327,465,6,8,27,333,UPS,Delayed,2557.97,117.3,UPS1Z6471651692,Logistics Issue
9019,28,230,9,1,22,275,Maersk,Delivered,1315.91,117.96,MAE9412050340,
9020,324,945,6,4,18,482,FedEx,Delivered,3755.29,202.17,FDX2861457603,
9021,399,890,4,6,32,140,FedEx,Delivered,1054.87,33.97,FDX4944046295,
9022,370,310,1,4,33,16,FedEx,Delivered,98.83,3.23,FDX5283729338,
9023,292,967,8,8,21,303,UPS,Pending Pickup,2132.67,142,UPS1Z6486503179,
9024,924,289,17,5,24,18,UPS,Delivered,132.47,8.73,UPS1Z7943005038,
9025,438,431,20,2,40,249,DHL,In Transit,1176.56,48.44,DHL3479342519,
9026,857,559,13,2,78,293,FedEx,Exception,2061.18,88.44,FDX5823771375,Logistics Issue
9027,824,584,17,4,10,462,DHL,Delivered,1766.81,226.12,DHL5600981654,
9028,1083,12,8,7,22,491,DHL,Delayed,3440.71,108.92,DHL1431998902,Logistics Issue
9029,339,494,17,7,62,416,FedEx,Delivered,2073.59,124.82,FDX2525558677,
9030,754,243,12,4,3,174,UPS,Delayed,1201.39,27.27,UPS1Z8322455166,Port Congestion
9031,1078,15,6,4,44,171,UPS,Delivered,1250.59,52.61,UPS1Z7650694614,
9032,246,29,21,7,56,317,Maersk,In Transit,1642.52,78.01,MAE2154506390,
9033,580,963,3,6,60,310,UPS,Delivered,765.66,75.83,UPS1Z7162221010,
9034,612,198,17,6,4,421,DHL,Delivered,3169.43,111.12,DHL2248118016,
9035,226,1075,15,3,2,433,Maersk,Delivered,3332.47,52.68,MAE9643698713,
9036,944,1002,15,2,41,436,UPS,In Transit,2428.53,162.64,UPS1Z1392559574,
9037,765,14,5,1,14,241,FedEx,In Transit,789.79,60.76,FDX6637255884,
9038,17,876,15,1,56,315,Maersk,Out for Delivery,1638.1,136.93,MAE6853937767,
9039,768,1077,13,2,70,29,UPS,Delivered,112.05,12.39,UPS1Z4491738718,
9040,373,615,16,5,18,497,Maersk,Delivered,2177.2,108.13,MAE9780800808,
9041,1093,74,18,2,47,415,UPS,Delivered,1632.44,202.77,UPS1Z9666328463,
9042,828,591,6,1,30,62,UPS,Out for Delivery,160.43,25.56,UPS1Z6820884832,
9043,184,322,20,5,48,83,Maersk,In Transit,659.4,18.8,MAE6140001901,
9044,126,1,19,1,55,196,FedEx,Exception,753.69,23.4,FDX3271732890,Customs Clearance
9045,448,687,18,1,74,307,FedEx,Delivered,2062.22,92.33,FDX6882452304,
9046,673,376,11,4,59,307,DHL,Delivered,692.82,145.55,DHL8356553070,
9047,449,552,16,5,45,437,Maersk,In Transit,3460.82,190.36,MAE6558031145,
9048,873,629,5,6,68,236,FedEx,In Transit,596.73,99.43,FDX8848519611,
9049,228,121,3,5,75,230,BlueDart,Delivered,636.77,84.52,BD1664180880,
9050,378,705,11,8,45,98,UPS,In Transit,509.02,14.72,UPS1Z3126597709,
9051,116,258,22,7,56,101,DHL,Delivered,764.36,28.26,DHL8880832913,
9052,760,631,13,3,73,202,FedEx,Delayed,1125.94,37.55,FDX8763163693,Carrier Capacity
9053,419,435,9,7,68,317,Maersk,In Transit,2409.56,158.03,MAE2984929228,
9054,1032,28,7,2,73,292,DHL,Delivered,1022.37,127.72,DHL3735682758,
9055,627,121,12,8,52,85,Maersk,In Transit,602.44,41.84,MAE2779749500,
9056,539,113,15,6,76,14,Maersk,Delivered,54.05,6.49,MAE1295816432,
9057,927,905,17,8,53,69,UPS,Out for Delivery,354.02,9.95,UPS1Z7431034393,
9058,985,404,7,2,22,414,UPS,Delivered,912.5,72.33,UPS1Z2272836855,
9059,788,478,7,7,72,211,Maersk,Delivered,1549.97,63.16,MAE1444312850,
9060,13,719,11,4,59,314,FedEx,Delivered,1822.34,84,FDX3459715371,
9061,72,55,20,1,56,473,UPS,Delayed,2027.19,214.84,UPS1Z9812822459,Carrier Capacity
9062,886,683,8,3,52,338,UPS,Delivered,2512.19,114.48,UPS1Z2146398889,
9063,289,991,22,4,65,299,FedEx,Out for Delivery,1535.31,127.99,FDX7017271107,
9064,401,376,14,3,78,104,FedEx,Out for Delivery,335.33,14.38,FDX7563419202,
9065,852,257,17,6,43,147,DHL,Out for Delivery,884.86,42.35,DHL3194448083,
9066,725,616,5,8,62,192,FedEx,Delivered,1452.32,31.98,FDX9475469506,
9067,685,580,3,4,21,197,UPS,Delivered,728.85,84.41,UPS1Z9089293946,
9068,404,1081,2,2,12,87,FedEx,Delivered,548.02,22.64,FDX9729304912,
9069,411,120,19,1,78,168,FedEx,Delivered,589.36,74.14,FDX9018871324,
9070,348,527,20,8,4,385,UPS,Delayed,2711.27,133.88,UPS1Z9107059203,Logistics Issue
9071,824,641,4,3,11,44,Maersk,Delivered,103.76,17.18,MAE2628561649,
9072,766,294,16,6,69,384,UPS,Delayed,2110.46,89.93,UPS1Z4029189791,Incorrect Address
9073,611,67,11,7,22,498,DHL,In Transit,3310.43,238.77,DHL9868193508,
9074,644,131,6,4,32,352,UPS,Delivered,1748.37,132.4,UPS1Z2620760887,
9075,291,813,11,6,9,21,BlueDart,Delayed,107.19,9.94,BD4470243662,Port Congestion
9076,619,9,12,8,58,31,FedEx,Out for Delivery,175.55,14.91,FDX8654919630,
9077,406,804,17,6,61,138,FedEx,Delivered,483.4,57.1,FDX7733858807,
9078,418,1055,20,3,64,220,Maersk,Delivered,1122.85,75.23,MAE1342733899,
9079,450,556,14,3,41,393,BlueDart,Delayed,2677.1,100.57,BD7221357017,Weather Delay
9080,509,157,22,7,80,216,DHL,Delivered,811.5,97.98,DHL4365631950,
9081,333,1011,13,7,18,140,UPS,Delivered,968.78,52.6,UPS1Z5890357936,
9082,354,922,1,8,57,329,UPS,Pending Pickup,1971.67,152.39,UPS1Z3095538171,
9083,672,1024,4,1,76,313,DHL,Delivered,1561.32,78.75,DHL6919088403,
9084,600,330,5,7,66,334,UPS,Pending Pickup,2379.52,58.05,UPS1Z2561164195,
9085,83,1035,2,6,17,124,FedEx,In Transit,797.36,29.06,FDX6244580664,
9086,55,642,3,8,38,12,FedEx,Pending Pickup,53.17,2.29,FDX1267950791,
9087,299,116,16,5,16,496,UPS,In Transit,3351.47,192.25,UPS1Z8541201458,
9088,103,162,15,7,34,138,BlueDart,Delivered,1008.9,57.23,BD6344681343,
9089,627,226,18,8,53,157,UPS,Exception,1099.77,58.95,UPS1Z1417408738,Customs Clearance
9090,695,94,7,5,62,230,UPS,Delivered,1404.4,29.07,UPS1Z6420820273,
9091,388,493,19,3,29,123,DHL,In Transit,949.69,19.27,DHL1131887295,
9092,564,72,6,4,33,251,Maersk,Delivered,1958.94,50.23,MAE1368352333,
9093,724,379,14,8,68,142,Maersk,Exception,764.65,25.77,MAE8319606449,Customs Clearance
9094,976,146,14,3,14,171,BlueDart,In Transit,1104.77,18.78,BD8235818710,
9095,521,894,5,2,20,173,UPS,In Transit,961.4,52.53,UPS1Z3126077798,
9096,813,436,2,5,19,172,DHL,In Transit,574.97,62.69,DHL2507617641,
9097,640,50,6,5,43,22,BlueDart,In Transit,169.43,10.79,BD6151357474,
9098,469,989,11,2,33,474,UPS,Delivered,2921.25,108.24,UPS1Z6575875791,
9099,690,701,3,2,13,84,DHL,Delivered,626.89,40.41,DHL6531105722,
9100,950,944,7,2,78,134,BlueDart,Delivered,1003.98,14.43,BD4028707315,
9101,434,615,7,5,75,441,Maersk,Pending Pickup,2405.11,182.26,MAE3631599379,
9102,237,782,15,5,54,221,UPS,In Transit,1661.36,97.04,UPS1Z4774246279,
9103,1007,204,4,1,72,35,FedEx,Delivered,219.17,10.01,FDX3731070196,
9104,182,356,20,2,30,178,FedEx,In Transit,557.9,88.66,FDX9668377035,
9105,347,623,20,3,49,179,Maersk,Delivered,601.78,46.82,MAE1929738083,
9106,79,843,9,4,71,210,FedEx,Delivered,533.47,58.13,FDX2003846272,
9107,1076,128,7,6,56,179,UPS,Delivered,505.26,70.87,UPS1Z5671329661,
9108,128,215,17,7,11,98,UPS,Delivered,677.66,47.33,UPS1Z1311813430,
9109,59,197,18,3,59,327,UPS,Delayed,2396.64,51.95,UPS1Z3977285810,Carrier Capacity
9110,662,1040,18,4,1,119,DHL,Delayed,520.48,24.93,DHL3800522313,Port Congestion
9111,93,7,11,3,54,136,BlueDart,Pending Pickup,731.24,21.15,BD9600854702,
9112,571,11,10,6,34,226,DHL,In Transit,1600.32,43.35,DHL2245950040,
9113,412,382,12,6,7,51,UPS,Delayed,264.01,7.61,UPS1Z4963400165,Incorrect Address
9114,66,475,2,3,55,393,UPS,In Transit,3048.58,97.93,UPS1Z9653607116,
9115,128,322,19,3,1,337,DHL,Delivered,2531.55,92.83,DHL2019813496,
9116,614,838,20,5,52,381,DHL,Delivered,1837.41,114.95,DHL1171195542,
9117,759,1071,5,7,41,193,DHL,In Transit,958.45,42.97,DHL6275446006,
9118,299,371,15,6,62,341,UPS,Delivered,755.91,126.63,UPS1Z4835440377,
9119,81,949,3,3,10,200,Maersk,In Transit,1291.11,35.81,MAE2027928956,
9120,939,926,10,3,4,225,BlueDart,In Transit,1003.32,25.22,BD2366532631,
9121,638,535,12,1,61,346,DHL,Pending Pickup,2116.26,48.56,DHL3036268081,
9122,974,267,9,8,70,460,BlueDart,In Transit,1604.84,145.6,BD5429548433,
9123,366,336,12,2,30,222,Maersk,Out for Delivery,1250.15,22.62,MAE4375359768,
9124,828,916,13,1,27,19,UPS,Out for Delivery,59.37,7.39,UPS1Z9075877192,
9125,597,306,17,5,31,161,UPS,Out for Delivery,1181.3,37.78,UPS1Z3238686053,
9126,883,831,15,5,42,137,BlueDart,In Transit,275.98,54.38,BD3346839339,
9127,183,826,7,7,31,97,Maersk,In Transit,720.35,24.64,MAE4369079857,
9128,1063,107,19,4,36,338,Maersk,Out for Delivery,2184.39,125.5,MAE9438546835,
9129,834,992,12,5,21,238,UPS,Delivered,1634.96,93.7,UPS1Z4425799981,
9130,436,721,8,6,7,14,FedEx,In Transit,56.53,1.68,FDX8530554110,
9131,632,380,20,6,58,269,DHL,Delivered,748.9,68.16,DHL5995404499,
9132,1067,823,2,5,71,76,FedEx,Delivered,346.73,37.77,FDX5249949178,
9133,996,518,15,1,72,267,UPS,Delivered,1365.23,60.41,UPS1Z2354477270,
9134,872,188,13,5,4,412,FedEx,Delivered,2107.31,98.85,FDX3846745617,
9135,174,306,18,6,40,497,Maersk,Delayed,3132.95,151.22,MAE8822417285,Port Congestion
9136,341,827,3,8,14,232,DHL,Exception,827.23,55.32,DHL1550034222,Weather Delay
9137,425,1091,3,8,31,415,UPS,Delivered,1881.55,54.46,UPS1Z4175631950,
9138,1041,10,4,8,57,479,DHL,Delivered,2293.53,178.14,DHL5046366065,
9139,76,131,15,5,26,310,UPS,Exception,2150.84,75.82,UPS1Z1842296613,Carrier Capacity
9140,337,609,14,5,25,323,Maersk,Delivered,1923.13,131.77,MAE8939266455,
9141,604,641,7,7,65,491,UPS,In Transit,2535.18,133.58,UPS1Z6192580606,
9142,378,165,18,7,76,121,Maersk,In Transit,915.73,29.37,MAE6784683073,
9143,648,669,4,2,23,212,UPS,Delivered,1487.1,103.63,UPS1Z6336764961,
9144,21,1096,20,8,17,443,FedEx,In Transit,1856.67,113.82,FDX6963587117,
9145,112,1027,16,3,60,367,DHL,In Transit,2787.8,178.26,DHL4452247127,
9146,41,947,21,5,43,206,UPS,Delivered,1057.35,83.5,UPS1Z1737628831,
9147,268,800,20,7,42,195,DHL,Delayed,1303.38,88.98,DHL7344642672,Carrier Capacity
9148,548,771,16,3,51,403,UPS,In Transit,2760.38,177.09,UPS1Z8775763173,
9149,825,319,8,8,11,177,DHL,Delivered,820.76,62.24,DHL9326000507,
9150,57,741,7,5,59,233,FedEx,Delivered,1263.22,37.33,FDX2406702989,
9151,948,210,3,4,61,30,Maersk,In Transit,175.22,4.29,MAE9363359132,
9152,752,1052,12,8,37,409,Maersk,In Transit,1297.41,178.21,MAE2850304673,
9153,210,920,22,1,35,183,DHL,Delayed,1321.85,41.25,DHL4687758535,Incorrect Address
9154,746,83,6,7,67,445,UPS,Delivered,1806.47,196.91,UPS1Z8547744665,
9155,151,479,12,6,31,369,UPS,Delayed,2253.69,92.69,UPS1Z9608707165,Incorrect Address
9156,1004,885,21,6,7,293,FedEx,Delivered,786.55,119.69,FDX3886840215,
9157,1061,972,5,2,62,273,UPS,Delayed,1073.84,91.22,UPS1Z8909737212,Incorrect Address
9158,84,922,2,4,52,152,FedEx,Delivered,599.2,64.68,FDX8262141679,
9159,202,517,15,1,74,433,FedEx,Delayed,1184.32,114.1,FDX3364062836,Logistics Issue
9160,804,865,17,8,35,375,FedEx,In Transit,2176.14,56.98,FDX7461509684,
9161,778,12,17,7,34,49,Maersk,Delivered,347.62,5.93,MAE1422918234,
9162,735,4,10,7,31,93,Maersk,Returned,467.72,24.77,MAE5296875968,Weather Delay
9163,788,896,10,5,49,459,Maersk,Delivered,3583.33,112.21,MAE4479680567,
9164,976,201,22,1,25,321,FedEx,Delayed,1474.71,79.16,FDX7554870952,Port Congestion
9165,338,582,16,8,60,184,UPS,Delivered,459.32,60.09,UPS1Z7312353742,
9166,287,213,16,5,55,486,BlueDart,Delivered,3150.56,52.77,BD8237205711,
9167,614,470,12,7,56,43,FedEx,Out for Delivery,261.8,9.03,FDX4488106360,
9168,194,244,16,5,10,18,FedEx,In Transit,53.33,8.73,FDX5253696614,
9169,1054,416,15,2,72,57,FedEx,Delivered,192.22,15.56,FDX2401265463,
9170,133,363,22,6,11,235,Maersk,Delivered,926.29,25.03,MAE4620410737,
9171,497,664,5,6,78,450,FedEx,In Transit,3109.42,181.77,FDX3903057183,
9172,859,97,13,7,26,484,UPS,In Transit,3388.11,239.33,UPS1Z7032719162,
9173,434,683,7,1,61,457,BlueDart,Delivered,1364.98,122.89,BD6636616256,
9174,757,545,2,1,8,250,FedEx,In Transit,801.67,30.24,FDX4857201197,
9175,695,659,18,6,77,228,FedEx,Out for Delivery,799.57,79.32,FDX1424796757,
9176,161,803,20,7,25,284,UPS,Delivered,577.45,75.93,UPS1Z3491969476,
9177,646,97,4,5,59,183,FedEx,Delivered,708.73,31.87,FDX7010492288,
9178,224,135,7,8,76,306,Maersk,In Transit,1630.29,93.23,MAE4626821672,
9179,959,167,2,8,61,480,FedEx,Delayed,1319.86,89.8,FDX1398828232,Incorrect Address
9180,798,754,5,1,5,172,FedEx,Delivered,1038.29,58.83,FDX3686067693,
9181,797,888,16,8,39,473,Maersk,Delivered,1845.61,188.49,MAE6700544842,
9182,733,3,8,5,54,409,BlueDart,In Transit,1875.02,188.29,BD7828053651,
9183,549,298,10,2,70,476,DHL,Delivered,2592.53,184.51,DHL5680113443,
9184,152,134,15,2,59,380,Maersk,Pending Pickup,980.76,187.86,MAE1945415099,
9185,839,747,14,8,37,438,FedEx,Exception,1332.28,173.57,FDX4403529212,Logistics Issue
9186,680,876,2,4,61,422,DHL,Delivered,2562.64,74.08,DHL1442753217,
9187,29,63,15,1,71,397,FedEx,Delivered,837.86,61.13,FDX9857541656,
9188,110,803,14,2,43,336,UPS,Out for Delivery,1847.8,167.1,UPS1Z8851943933,
9189,687,380,8,2,52,235,FedEx,Delivered,614.82,47.66,FDX9559606461,
9190,307,370,20,1,26,402,BlueDart,Returned,2932.08,186.72,BD2521699987,Port Congestion
9191,2,198,12,7,75,276,BlueDart,Delivered,1826.42,30.31,BD2826807594,
9192,400,11,10,4,73,235,UPS,In Transit,1093.19,66.11,UPS1Z9271777691,
9193,358,677,17,6,16,303,FedEx,Delivered,2304.31,32.86,FDX4487759285,
9194,687,1080,13,7,23,354,FedEx,Delivered,2069.65,91.24,FDX2191136184,
9195,506,424,18,5,23,464,Maersk,Pending Pickup,3258.98,204.34,MAE1307745133,
9196,415,313,11,8,28,458,FedEx,Delivered,2008.76,150.05,FDX2498551870,
9197,413,622,16,7,60,321,DHL,Delivered,2052.93,135.56,DHL5518979677,
9198,473,318,11,7,62,55,DHL,Delayed,264.37,21.74,DHL3250390987,Carrier Capacity
9199,662,64,11,4,78,395,DHL,Delivered,3039.45,192.27,DHL7738159612,
9200,623,99,22,8,51,339,DHL,Delivered,2540.05,58.28,DHL6043449088,
9201,960,1008,12,1,30,167,FedEx,In Transit,928.88,52.7,FDX3057561233,
9202,524,885,4,3,44,341,FedEx,Out for Delivery,2574.67,96.17,FDX3084269620,
9203,46,197,7,1,69,414,UPS,Delivered,933.28,67.76,UPS1Z9777474127,
9204,101,609,4,6,40,397,FedEx,In Transit,1645.21,118.65,FDX2228740221,
9205,618,38,5,6,40,189,Maersk,Delivered,1057,51.58,MAE6251209613,
9206,1095,911,15,8,47,385,FedEx,Exception,2178.67,135.61,FDX4229319143,Logistics Issue
9207,86,1004,11,7,73,247,UPS,Delivered,626.82,70.88,UPS1Z9018113386,
9208,785,1093,16,8,6,124,BlueDart,Delivered,979.19,44.58,BD3339593621,
9209,200,563,20,5,9,323,Maersk,Delayed,1407,131.56,MAE5754307739,Weather Delay
9210,1049,660,12,7,26,359,FedEx,In Transit,1565.7,130.04,FDX2728823487,
9211,961,166,10,7,32,52,BlueDart,Delivered,399.57,25.87,BD4234822348,
9212,400,231,3,8,67,264,FedEx,Delivered,1198.53,42.89,FDX7963731060,
9213,960,379,2,5,62,244,UPS,In Transit,1178.73,94.58,UPS1Z3538640640,
9214,22,100,11,1,67,203,Maersk,Delivered,1155.13,72.48,MAE7895080725,
9215,970,897,22,2,42,106,BlueDart,Delivered,676.04,24.55,BD8914803611,
9216,616,764,8,4,19,235,Maersk,In Transit,1444.75,60.85,MAE9320317721,
9217,868,1027,16,2,29,116,UPS,Delivered,897.19,12.99,UPS1Z8252228073,
